"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"147","SH3 Domain Binding (GO:0017124)","5/59",0.0619258416920725,0.372250846126503,0,0,2.47540308041003,6.8861201323804,"CNTNAP1;DPYSL3;ADAM12;AFAP1;CBLB"
"148","Receptor Tyrosine Kinase Binding (GO:0030971)","5/59",0.0619258416920725,0.372250846126503,0,0,2.47540308041003,6.8861201323804,"SHC1;TRADD;FLT3LG;CBLB;GAS6"
"149","Calcium Activated Cation Channel Activity (GO:0005227)","2/18",0.13684710222927,0.532437068710931,0,0,3.33448753462604,6.63193230896759,"KCNMB1;KCNMA1"
"150","Cholesterol Transfer Activity (GO:0120020)","2/18",0.13684710222927,0.532437068710931,0,0,3.33448753462604,6.63193230896759,"TSPO;PLTP"
"151","3',5'-cyclic-GMP Phosphodiesterase Activity (GO:0047555)","1/7",0.227512312326401,0.532437068710931,0,0,4.44213923467036,6.57681333927493,"PDE5A"
"152","MHC Class Ib Protein Binding (GO:0023029)","1/7",0.227512312326401,0.532437068710931,0,0,4.44213923467036,6.57681333927493,"TAP1"
"153","NADH Dehydrogenase Activity (GO:0003954)","1/7",0.227512312326401,0.532437068710931,0,0,4.44213923467036,6.57681333927493,"NQO1"
"154","Alcohol Dehydrogenase [NAD(P)+] Activity (GO:0018455)","1/7",0.227512312326401,0.532437068710931,0,0,4.44213923467036,6.57681333927493,"ADHFE1"
"155","Androsterone Dehydrogenase Activity (GO:0047023)","1/7",0.227512312326401,0.532437068710931,0,0,4.44213923467036,6.57681333927493,"RDH5"
"156","Cyclic Nucleotide-Dependent Protein Kinase Activity (GO:0004690)","1/7",0.227512312326401,0.532437068710931,0,0,4.44213923467036,6.57681333927493,"PRKG1"
"157","Dehydroascorbic Acid Transmembrane Transporter Activity (GO:0033300)","1/7",0.227512312326401,0.532437068710931,0,0,4.44213923467036,6.57681333927493,"SLC2A6"
"158","Dinucleotide Phosphatase Activity (GO:0004551)","1/7",0.227512312326401,0.532437068710931,0,0,4.44213923467036,6.57681333927493,"NUDT6"
"159","Estrogen 16-Alpha-Hydroxylase Activity (GO:0101020)","1/7",0.227512312326401,0.532437068710931,0,0,4.44213923467036,6.57681333927493,"CYP1B1"
"160","Fructose Transmembrane Transporter Activity (GO:0005353)","1/7",0.227512312326401,0.532437068710931,0,0,4.44213923467036,6.57681333927493,"SLC2A6"
"161","Inorganic Phosphate Transmembrane Transporter Activity (GO:0005315)","1/7",0.227512312326401,0.532437068710931,0,0,4.44213923467036,6.57681333927493,"SLC25A23"
"162","Iron Ion Transmembrane Transporter Activity (GO:0005381)","1/7",0.227512312326401,0.532437068710931,0,0,4.44213923467036,6.57681333927493,"SLC39A14"
"163","Manganese Ion Transmembrane Transporter Activity (GO:0005384)","1/7",0.227512312326401,0.532437068710931,0,0,4.44213923467036,6.57681333927493,"SLC39A14"
"164","Peptide Transmembrane Transporter Activity (GO:1904680)","1/7",0.227512312326401,0.532437068710931,0,0,4.44213923467036,6.57681333927493,"TAP1"
"165","Peptidyl-Proline 4-Dioxygenase Activity (GO:0031545)","1/7",0.227512312326401,0.532437068710931,0,0,4.44213923467036,6.57681333927493,"P4HA1"
"166","Phosphatidylethanolamine Binding (GO:0008429)","1/7",0.227512312326401,0.532437068710931,0,0,4.44213923467036,6.57681333927493,"PLTP"
"167","Procollagen-Proline Dioxygenase Activity (GO:0019798)","1/7",0.227512312326401,0.532437068710931,0,0,4.44213923467036,6.57681333927493,"P4HA1"
"168","Protein-Glutamine Gamma-Glutamyltransferase Activity (GO:0003810)","1/7",0.227512312326401,0.532437068710931,0,0,4.44213923467036,6.57681333927493,"TGM2"
"169","Purine Nucleotide Transmembrane Transporter Activity (GO:0015216)","1/7",0.227512312326401,0.532437068710931,0,0,4.44213923467036,6.57681333927493,"SLC25A23"
"170","O-acyltransferase Activity (GO:0008374)","3/31",0.100573858860802,0.445278805811665,0,0,2.86031305726174,6.56974696466842,"LCAT;PNPLA4;GPAT2"
"171","Adenyl Nucleotide Binding (GO:0030554)","3/31",0.100573858860802,0.445278805811665,0,0,2.86031305726174,6.56974696466842,"ALDH1B1;HSD17B1;NUDT6"
"172","Endopeptidase Inhibitor Activity (GO:0004866)","8/112",0.0505894370314071,0.342599352048137,0,0,2.05973356252686,6.14627065358528,"CST3;SERPINE2;ANXA2;APLP2;SERPINH1;TIMP1;CST7;THBS1"
"173","Sterol Transfer Activity (GO:0120015)","2/19",0.149451314071924,0.532437068710931,0,0,3.13817826299495,5.9650009067341,"TSPO;PLTP"
"174","MAP Kinase Kinase Kinase Activity (GO:0004709)","2/19",0.149451314071924,0.532437068710931,0,0,3.13817826299495,5.9650009067341,"MAP3K13;MAP3K6"
"175","Cysteine-Type Endopeptidase Inhibitor Activity Involved In Apoptotic Process (GO:0043027)","2/19",0.149451314071924,0.532437068710931,0,0,3.13817826299495,5.9650009067341,"GAS6;BIRC3"
"176","Transition Metal Ion Binding (GO:0046914)","25/456",0.0266136996382917,0.29057814911196,0,0,1.56380178511563,5.67086003224315,"TES;PPM1M;PLOD3;ECE1;CBLB;CRIP2;LITAF;CRIP1;LOXL2;MT2A;CSRP1;SMPD1;GPC1;TIMP1;POLR2L;ARG2;NQO2;ACE;GCH1;NAALADL1;CD4;PLSCR3;MT1F;PAM;MT1E"
"177","Pyrophosphatase Activity (GO:0016462)","4/49",0.100682800334982,0.445278805811665,0,0,2.3741975308642,5.45063590753134,"NUDT19;FITM2;CLU;NUDT6"
"178","MHC Protein Binding (GO:0042287)","3/34",0.123909016258407,0.49804893183033,0,0,2.58310590130196,5.39406169125674,"LAG3;CD4;TAP1"
"179","Phosphatidic Acid Binding (GO:0070300)","2/20",0.162275013623815,0.532437068710931,0,0,2.9636811326562,5.38934379627797,"JPH2;PLTP"
"180","Phosphatidylinositol Phospholipase C Activity (GO:0004435)","2/20",0.162275013623815,0.532437068710931,0,0,2.9636811326562,5.38934379627797,"PLCE1;PLCD1"
"181","Solute:Proton Symporter Activity (GO:0015295)","2/20",0.162275013623815,0.532437068710931,0,0,2.9636811326562,5.38934379627797,"SLC46A1;SLC2A13"
"182","Endopeptidase Activity (GO:0004175)","19/335",0.0365731453496018,0.311145047530492,0,0,1.61702127659574,5.34981955647861,"C1S;C1R;CTSZ;PSEN2;ECE1;PCSK7;PCSK5;BACE1;ADAM19;DPP4;ADAMTS5;MMP24;PLAU;CTSK;ADAM12;CTSF;CTSD;CTSB;SEC11C"
"183","5'-3' DNA Exonuclease Activity (GO:0035312)","1/8",0.255486118072995,0.54927506755944,0,0,3.80735032602252,5.19546153302684,"PLD3"
"184","Tropomyosin Binding (GO:0005523)","1/8",0.255486118072995,0.54927506755944,0,0,3.80735032602252,5.19546153302684,"S100A6"
"185","Activin Receptor Activity (GO:0017002)","1/8",0.255486118072995,0.54927506755944,0,0,3.80735032602252,5.19546153302684,"ACVR2A"
"186","Alcohol Dehydrogenase (NAD+) Activity (GO:0004022)","1/8",0.255486118072995,0.54927506755944,0,0,3.80735032602252,5.19546153302684,"ADHFE1"
"187","Chloride:Monoatomic Cation Symporter Activity (GO:0015377)","1/8",0.255486118072995,0.54927506755944,0,0,3.80735032602252,5.19546153302684,"SLC12A4"
"188","Cyclic-Nucleotide Phosphodiesterase Activity (GO:0004112)","1/8",0.255486118072995,0.54927506755944,0,0,3.80735032602252,5.19546153302684,"PDE5A"
"189","Long-Chain Fatty Acid Binding (GO:0036041)","1/8",0.255486118072995,0.54927506755944,0,0,3.80735032602252,5.19546153302684,"PPARD"
"190","palmitoyl-CoA Hydrolase Activity (GO:0016290)","1/8",0.255486118072995,0.54927506755944,0,0,3.80735032602252,5.19546153302684,"THEM4"
"191","Potassium:Chloride Symporter Activity (GO:0015379)","1/8",0.255486118072995,0.54927506755944,0,0,3.80735032602252,5.19546153302684,"SLC12A4"
"192","Single-Stranded DNA Exodeoxyribonuclease Activity (GO:0008297)","1/8",0.255486118072995,0.54927506755944,0,0,3.80735032602252,5.19546153302684,"PLD3"
"193","Small GTPase Binding (GO:0031267)","12/199",0.0586423718720232,0.364810104087586,0,0,1.72045304332152,4.8797171373876,"EPS8;NCKAP1;MYO1C;CAV1;CDC42EP3;CDC42EP2;PLCE1;FLNA;CIB1;TNFAIP1;RIN1;DOCK1"
"194","Exopeptidase Activity (GO:0008238)","4/52",0.11851607284554,0.49300788571544,0,0,2.22546296296296,4.74625975341368,"DPP4;CTSA;CTSZ;NAALADL1"
"195","Cysteine-Type Endopeptidase Activity (GO:0004197)","7/106",0.0900339049421957,0.426266718089157,0,0,1.89114294972036,4.55305706091315,"CAPN12;CTSK;CTSZ;CAPN2;CTSF;CTSD;CTSB"
"196","Phosphatidylinositol Binding (GO:0035091)","7/106",0.0900339049421957,0.426266718089157,0,0,1.89114294972036,4.55305706091315,"MYO1E;PLEKHF1;APLP2;TULP3;SNX24;SNX21;SNX22"
"197","Cysteine-Type Peptidase Activity (GO:0008234)","9/144",0.0783522588070917,0.407265786962456,0,0,1.78470862470862,4.54483275942196,"TINAGL1;CTSK;CTSZ;CAPN2;CTSF;JOSD2;CTSD;TANK;CTSB"
"198","Serine-Type Endopeptidase Inhibitor Activity (GO:0004867)","4/53",0.124744966103298,0.49804893183033,0,0,2.17993197278912,4.53749329800764,"SERPINE2;ANXA2;APLP2;SERPINH1"
"199","Serine-Type Endopeptidase Activity (GO:0004252)","8/125",0.0841952070197585,0.426266718089157,0,0,1.82963281287304,4.52764098048062,"DPP4;C1S;PLAU;C1R;CTSK;PCSK7;PCSK5;SEC11C"
"200","Transmembrane Receptor Protein Kinase Activity (GO:0019199)","3/37",0.14897800906963,0.532437068710931,0,0,2.35481765521743,4.48347055537763,"AXL;EPHA1;ACVR2A"
"201","GTPase Binding (GO:0051020)","13/225",0.066266959690545,0.374662526043919,0,0,1.64418968765756,4.46243579635945,"NCKAP1;CAV1;BNIP3;CIB1;TNFAIP1;EPS8;MYO1C;CDC42EP3;CDC42EP2;PLCE1;FLNA;RIN1;DOCK1"
"202","Cysteine-Type Endopeptidase Inhibitor Activity (GO:0004869)","2/22",0.188453549236647,0.532437068710931,0,0,2.66703601108033,4.45102633522535,"CST3;CST7"
"203","Fibroblast Growth Factor Receptor Binding (GO:0005104)","2/22",0.188453549236647,0.532437068710931,0,0,2.66703601108033,4.45102633522535,"FGF5;NPTN"
"204","Alpha-Tubulin Binding (GO:0043014)","3/38",0.157671639389044,0.532437068710931,0,0,2.28741826827819,4.22541198627713,"EML4;FYN;BBS4"
"205","Store-Operated Calcium Channel Activity (GO:0015279)","1/9",0.282448266489415,0.54927506755944,0,0,3.33125864453665,4.21157662966156,"TRPC1"
"206","Sulfurtransferase Activity (GO:0016783)","1/9",0.282448266489415,0.54927506755944,0,0,3.33125864453665,4.21157662966156,"MOCS2"
"207","Thioesterase Binding (GO:0031996)","1/9",0.282448266489415,0.54927506755944,0,0,3.33125864453665,4.21157662966156,"TRAF1"
"208","Type I Transforming Growth Factor Beta Receptor Binding (GO:0034713)","1/9",0.282448266489415,0.54927506755944,0,0,3.33125864453665,4.21157662966156,"TGFB1"
"209","GDP Phosphatase Activity (GO:0004382)","1/9",0.282448266489415,0.54927506755944,0,0,3.33125864453665,4.21157662966156,"GBP1"
"210","Tat Protein Binding (GO:0030957)","1/9",0.282448266489415,0.54927506755944,0,0,3.33125864453665,4.21157662966156,"MDFIC"
"211","Bioactive Lipid Receptor Activity (GO:0045125)","1/9",0.282448266489415,0.54927506755944,0,0,3.33125864453665,4.21157662966156,"LPAR1"
"212","Estradiol 17-Beta-Dehydrogenase [NAD(P)] Activity (GO:0004303)","1/9",0.282448266489415,0.54927506755944,0,0,3.33125864453665,4.21157662966156,"HSD17B1"
"213","Glutathione Binding (GO:0043295)","1/9",0.282448266489415,0.54927506755944,0,0,3.33125864453665,4.21157662966156,"GSTM3"
"214","Hydrolase Activity, Acting On Carbon-Nitrogen (But Not Peptide) Bonds, In Linear Amidines (GO:0016813)","1/9",0.282448266489415,0.54927506755944,0,0,3.33125864453665,4.21157662966156,"ARG2"
"215","Interleukin-1 Binding (GO:0019966)","1/9",0.282448266489415,0.54927506755944,0,0,3.33125864453665,4.21157662966156,"IL1R1"
"216","Lipase Inhibitor Activity (GO:0055102)","1/9",0.282448266489415,0.54927506755944,0,0,3.33125864453665,4.21157662966156,"ANXA5"
"217","Mitogen-Activated Protein Kinase Kinase Kinase Binding (GO:0031435)","1/9",0.282448266489415,0.54927506755944,0,0,3.33125864453665,4.21157662966156,"SASH1"
"218","Phosphatidylinositol Transfer Activity (GO:0008526)","1/9",0.282448266489415,0.54927506755944,0,0,3.33125864453665,4.21157662966156,"PLTP"
"219","Protein Binding Involved In Heterotypic Cell-Cell Adhesion (GO:0086080)","1/9",0.282448266489415,0.54927506755944,0,0,3.33125864453665,4.21157662966156,"DSP"
"220","Purine Nucleobase Transmembrane Transporter Activity (GO:0005345)","1/9",0.282448266489415,0.54927506755944,0,0,3.33125864453665,4.21157662966156,"SLC25A4"
"221","Ribonuclease P RNA Binding (GO:0033204)","1/9",0.282448266489415,0.54927506755944,0,0,3.33125864453665,4.21157662966156,"RPP21"
"222","Zinc Ion Transmembrane Transporter Activity (GO:0005385)","2/23",0.201749736896703,0.532437068710931,0,0,2.53990238754782,4.06569102996909,"SLC39A13;SLC39A14"
"223","Disordered Domain Specific Binding (GO:0097718)","2/23",0.201749736896703,0.532437068710931,0,0,2.53990238754782,4.06569102996909,"FYN;TEAD2"
"224","Mitogen-Activated Protein Kinase Binding (GO:0051019)","2/23",0.201749736896703,0.532437068710931,0,0,2.53990238754782,4.06569102996909,"ACE;GCH1"
"225","Phospholipase C Activity (GO:0004629)","2/23",0.201749736896703,0.532437068710931,0,0,2.53990238754782,4.06569102996909,"PLCE1;PLCD1"
"226","Tau Protein Binding (GO:0048156)","3/39",0.166516803095345,0.532437068710931,0,0,2.22376329172446,3.98644940144695,"BAG2;FYN;CLU"
"227","Pentosyltransferase Activity (GO:0016763)","3/39",0.166516803095345,0.532437068710931,0,0,2.22376329172446,3.98644940144695,"PARP3;UPP1;TYMP"
"228","Phosphotyrosine Residue Binding (GO:0001784)","3/39",0.166516803095345,0.532437068710931,0,0,2.22376329172446,3.98644940144695,"SHC1;LDLRAP1;PFN1"
"229","Zinc Ion Binding (GO:0008270)","18/341",0.0716313553337109,0.391048725546279,0,0,1.49604013366193,3.94389447758019,"NQO2;TES;GCH1;CBLB;CRIP2;ECE1;LITAF;CRIP1;NAALADL1;MT2A;CD4;CSRP1;SMPD1;MT1F;TIMP1;PAM;MT1E;POLR2L"
"230","Monoatomic Anion Transmembrane Transporter Activity (GO:0008509)","2/24",0.215147909330251,0.532437068710931,0,0,2.42432636615462,3.72480663631353,"SLC26A11;SLC39A14"
"231","Growth Factor Receptor Binding (GO:0070851)","6/96",0.134922264458844,0.532437068710931,0,0,1.78142989786444,3.56830470987221,"FGF5;ARF4;EFEMP1;IL1R1;SHC1;FYN"
"232","Phospholipase Activity (GO:0004620)","5/77",0.14648521074192,0.532437068710931,0,0,1.85481378457735,3.56278345715825,"SMPD1;PLCE1;PNPLA4;PLBD2;PLD3"
"233","Sterol Binding (GO:0032934)","4/59",0.164808385284499,0.532437068710931,0,0,1.94151515151515,3.50049703099384,"INSIG2;CAV1;TSPO;RORA"
"234","BMP Receptor Binding (GO:0070700)","1/10",0.308435294568467,0.54927506755944,0,0,2.96096511449209,3.48281508051515,"SCUBE3"
"235","Transforming Growth Factor Beta Receptor Activity (GO:0005024)","1/10",0.308435294568467,0.54927506755944,0,0,2.96096511449209,3.48281508051515,"TGFBR3"
"236","Transmembrane Receptor Protein Serine/Threonine Kinase Binding (GO:0070696)","1/10",0.308435294568467,0.54927506755944,0,0,2.96096511449209,3.48281508051515,"SCUBE3"
"237","Vinculin Binding (GO:0017166)","1/10",0.308435294568467,0.54927506755944,0,0,2.96096511449209,3.48281508051515,"PXN"
"238","JUN Kinase Kinase Kinase Activity (GO:0004706)","1/10",0.308435294568467,0.54927506755944,0,0,2.96096511449209,3.48281508051515,"MAP3K13"
"239","RNA Polymerase II Activity (GO:0001055)","1/10",0.308435294568467,0.54927506755944,0,0,2.96096511449209,3.48281508051515,"POLR2L"
"240","UDP-glucosyltransferase Activity (GO:0035251)","1/10",0.308435294568467,0.54927506755944,0,0,2.96096511449209,3.48281508051515,"UGGT2"
"241","acyl-CoA Dehydrogenase Activity (GO:0003995)","1/10",0.308435294568467,0.54927506755944,0,0,2.96096511449209,3.48281508051515,"TECR"
"242","alditol:NADP+ 1-Oxidoreductase Activity (GO:0004032)","1/10",0.308435294568467,0.54927506755944,0,0,2.96096511449209,3.48281508051515,"AKR1C1"
"243","Ammonium Transmembrane Transporter Activity (GO:0008519)","1/10",0.308435294568467,0.54927506755944,0,0,2.96096511449209,3.48281508051515,"SLC12A4"
"244","cGMP Binding (GO:0030553)","1/10",0.308435294568467,0.54927506755944,0,0,2.96096511449209,3.48281508051515,"PDE5A"
"245","Chloride Ion Binding (GO:0031404)","1/10",0.308435294568467,0.54927506755944,0,0,2.96096511449209,3.48281508051515,"NQO2"
"246","Death Domain Binding (GO:0070513)","1/10",0.308435294568467,0.54927506755944,0,0,2.96096511449209,3.48281508051515,"TRADD"
"247","Dipeptidyl-Peptidase Activity (GO:0008239)","1/10",0.308435294568467,0.54927506755944,0,0,2.96096511449209,3.48281508051515,"DPP4"
"248","Fatty Acid Synthase Activity (GO:0004312)","1/10",0.308435294568467,0.54927506755944,0,0,2.96096511449209,3.48281508051515,"ELOVL1"
"249","Galactosyltransferase Activity (GO:0008378)","1/10",0.308435294568467,0.54927506755944,0,0,2.96096511449209,3.48281508051515,"B4GALT4"
"250","Glycerophospholipid Flippase Activity (GO:0140333)","1/10",0.308435294568467,0.54927506755944,0,0,2.96096511449209,3.48281508051515,"ATP8B1"
"251","Inositol 1,4,5 Trisphosphate Binding (GO:0070679)","1/10",0.308435294568467,0.54927506755944,0,0,2.96096511449209,3.48281508051515,"TRPC1"
"252","Magnesium Ion Transmembrane Transporter Activity (GO:0015095)","1/10",0.308435294568467,0.54927506755944,0,0,2.96096511449209,3.48281508051515,"SLC41A2"
"253","Nuclear Retinoid X Receptor Binding (GO:0046965)","1/10",0.308435294568467,0.54927506755944,0,0,2.96096511449209,3.48281508051515,"RARG"
"254","Phospholipase Activator Activity (GO:0016004)","1/10",0.308435294568467,0.54927506755944,0,0,2.96096511449209,3.48281508051515,"FYN"
"255","Purine Ribonucleotide Transmembrane Transporter Activity (GO:0005346)","1/10",0.308435294568467,0.54927506755944,0,0,2.96096511449209,3.48281508051515,"SLC25A23"
"256","Ribonuclease P Activity (GO:0004526)","1/10",0.308435294568467,0.54927506755944,0,0,2.96096511449209,3.48281508051515,"RPP21"
"257","Oxidoreductase Activity, Acting On Paired Donors, With Incorporation Or Reduction Of Molecular Oxygen, Reduced Flavin Or Flavoprotein As One Donor, And Incorporation Of One Atom Of Oxygen (GO:0016712)","2/25",0.228623301754961,0.532437068710931,0,0,2.31880043357822,3.42180649718319,"CYP1B1;HMOX2"
"258","Phosphatidylinositol-3,4-Bisphosphate Binding (GO:0043325)","2/25",0.228623301754961,0.532437068710931,0,0,2.31880043357822,3.42180649718319,"PLEKHA1;PLEKHA4"
"259","Phosphatidylinositol-4-Phosphate Binding (GO:0070273)","2/25",0.228623301754961,0.532437068710931,0,0,2.31880043357822,3.42180649718319,"JPH2;PLEKHF1"
"260","3'-5' Exonuclease Activity (GO:0008408)","3/42",0.19386023463028,0.532437068710931,0,0,2.05238450869519,3.36717859765799,"EXOSC7;TREX1;REXO2"
"261","Endopeptidase Regulator Activity (GO:0061135)","3/42",0.19386023463028,0.532437068710931,0,0,2.05238450869519,3.36717859765799,"CST3;CST7;THBS1"
"262","GTP Binding (GO:0005525)","11/201",0.114183532973156,0.484826905878083,0,0,1.54976009448586,3.3628991069862,"GBP5;ARF4;RAB31;RRAS;GCH1;RRAS2;TUBG2;RHOC;GBP2;GBP1;TGM2"
"263","UDP-glycosyltransferase Activity (GO:0008194)","4/61",0.179078799945378,0.532437068710931,0,0,1.87319688109162,3.22176628822229,"EXT1;HAS1;HAS3;B4GALT4"
"264","Guanyl Ribonucleotide Binding (GO:0032561)","12/226",0.120182114907988,0.49459562673672,0,0,1.5012601071091,3.18079044182779,"GBP5;ARF4;RAB31;RRAS;GCH1;RRAS2;PDE5A;TUBG2;RHOC;GBP2;GBP1;TGM2"
"265","Serine-Type Peptidase Activity (GO:0008236)","8/142",0.14388666946487,0.532437068710931,0,0,1.59609772367214,3.09440143351511,"DPP4;C1S;PLAU;C1R;CTSK;PCSK7;PCSK5;SEC11C"
"266","Signaling Receptor Complex Adaptor Activity (GO:0030159)","3/44",0.212663289166814,0.532437068710931,0,0,1.9520652210683,3.02188512937172,"SHC1;TRADD;LDLRAP1"
"267","Receptor Ligand Activity (GO:0048018)","16/319",0.11887479861176,0.49300788571544,0,0,1.41507710093043,3.01366770056631,"SEMA5A;JAG1;TGFB1;CSF1;IL15;GDF15;TNFSF12;SEMA4C;SEMA4F;FGF5;DPP4;LGALS3;CLCF1;TIMP1;GAS6;NBL1"
"268","D-glucose Transmembrane Transporter Activity (GO:0055056)","1/11",0.333482421622463,0.568194571872668,0,0,2.66473029045643,2.92631386929628,"SLC2A6"
"269","Voltage-Gated Potassium Channel Activity Involved In Ventricular Cardiac Muscle Cell Action Potential Repolarization (GO:1902282)","1/11",0.333482421622463,0.568194571872668,0,0,2.66473029045643,2.92631386929628,"KCNE4"
"270","RNA Polymerase I Activity (GO:0001054)","1/11",0.333482421622463,0.568194571872668,0,0,2.66473029045643,2.92631386929628,"POLR2L"
"271","Complement Receptor Activity (GO:0004875)","1/11",0.333482421622463,0.568194571872668,0,0,2.66473029045643,2.92631386929628,"CMKLR1"
"272","Dynactin Binding (GO:0034452)","1/11",0.333482421622463,0.568194571872668,0,0,2.66473029045643,2.92631386929628,"SPTBN5"
"273","Hexosaminidase Activity (GO:0015929)","1/11",0.333482421622463,0.568194571872668,0,0,2.66473029045643,2.92631386929628,"NAGLU"
"274","Ligand-Gated Sodium Channel Activity (GO:0015280)","1/11",0.333482421622463,0.568194571872668,0,0,2.66473029045643,2.92631386929628,"TPCN1"
"275","Mechanosensitive Monoatomic Ion Channel Activity (GO:0008381)","1/11",0.333482421622463,0.568194571872668,0,0,2.66473029045643,2.92631386929628,"PIEZO2"
"276","Monoatomic Cation:Bicarbonate Symporter Activity (GO:0140410)","1/11",0.333482421622463,0.568194571872668,0,0,2.66473029045643,2.92631386929628,"SLC39A14"
"277","Phospholipid Scramblase Activity (GO:0017128)","1/11",0.333482421622463,0.568194571872668,0,0,2.66473029045643,2.92631386929628,"PLSCR3"
"278","Prostaglandin Transmembrane Transporter Activity (GO:0015132)","1/11",0.333482421622463,0.568194571872668,0,0,2.66473029045643,2.92631386929628,"SLCO3A1"
"279","ADP Binding (GO:0043531)","2/27",0.25571487418122,0.54927506755944,0,0,2.13307479224377,2.9088575157932,"MYO6;TAP1"
"280","Copper Ion Binding (GO:0005507)","3/45",0.222208075245358,0.532437068710931,0,0,1.90548840895582,2.86612335564301,"GPC1;PAM;LOXL2"
"281","Potassium Channel Regulator Activity (GO:0015459)","3/45",0.222208075245358,0.532437068710931,0,0,1.90548840895582,2.86612335564301,"KCNE4;KCNMB1;FLNA"
"282","Protein Phosphorylated Amino Acid Binding (GO:0045309)","3/45",0.222208075245358,0.532437068710931,0,0,1.90548840895582,2.86612335564301,"SHC1;LDLRAP1;PFN1"
"283","GTPase Activator Activity (GO:0005096)","11/211",0.144818703209576,0.532437068710931,0,0,1.47150070126227,2.84334054708502,"SYDE2;ARHGAP22;ERRFI1;ARHGAP31;TBC1D2;RGS3;CHN1;CDC42EP2;AGAP3;TBC1D12;DOCK1"
"284","Protein Kinase Binding (GO:0019901)","24/511",0.117387628388054,0.49300788571544,0,0,1.32278087415664,2.83375875315321,"ITGB1;DSP;ACVR1;ERRFI1;IL15RA;SLC12A4;ACE;GCH1;PGAM1;CAV1;MVP;ADCY4;TICAM1;LIME1;ACTA2;CD4;CCND1;CASS4;ITGAV;TRIB3;MAP3K13;EPHA1;PDLIM5;SASH1"
"285","Double-Stranded RNA Binding (GO:0003725)","4/65",0.20876653048017,0.532437068710931,0,0,1.75,2.74144277830047,"ACTN1;VIM;TLR3;OASL"
"286","Growth Factor Activity (GO:0008083)","5/85",0.194503711557644,0.532437068710931,0,0,1.66863699582754,2.73206608379438,"FGF5;JAG1;TGFB1;CSF1;CLCF1"
"287","Chemokine Activity (GO:0008009)","3/46",0.231835899408791,0.532437068710931,0,0,1.8610779601974,2.72038508906628,"CXCL12;ENC1;CXCL16"
"288","Exonuclease Activity (GO:0004527)","3/46",0.231835899408791,0.532437068710931,0,0,1.8610779601974,2.72038508906628,"EXOSC7;TREX1;REXO2"
"289","Hydro-Lyase Activity (GO:0016836)","3/46",0.231835899408791,0.532437068710931,0,0,1.8610779601974,2.72038508906628,"PCBD1;ENO2;ENO3"
"290","Glutathione Transferase Activity (GO:0004364)","2/28",0.269289454142738,0.54927506755944,0,0,2.05092691242276,2.69075138223203,"GSTM3;SH3BGRL3"
"291","Calcium-Dependent Phospholipid Binding (GO:0005544)","3/47",0.241537656133971,0.54927506755944,0,0,1.81868616820073,2.58386180337359,"CPNE8;ANXA2;ANXA5"
"292","Heme Binding (GO:0020037)","5/87",0.207286469558422,0.532437068710931,0,0,1.62776892024831,2.56154430986133,"PTGIS;CYP1B1;NR1D1;HMOX2;CYB561D2"
"293","GDP Binding (GO:0019003)","4/67",0.224106609200388,0.532437068710931,0,0,1.69426807760141,2.5340039362873,"RAB31;RRAS;RRAS2;GBP1"
"294","Acylglycerol O-acyltransferase Activity (GO:0016411)","2/29",0.282857892027761,0.54927506755944,0,0,1.97486406073664,2.49387937959422,"PNPLA4;GPAT2"
"295","Titin Binding (GO:0031432)","1/12",0.357623596550328,0.588703458936694,0,0,2.42235634351817,2.49084665716199,"CAMK2D"
"296","RNA Polymerase II Core Promoter Sequence-Specific DNA Binding (GO:0000979)","1/12",0.357623596550328,0.588703458936694,0,0,2.42235634351817,2.49084665716199,"STAT1"
"297","Lipase Activator Activity (GO:0060229)","1/12",0.357623596550328,0.588703458936694,0,0,2.42235634351817,2.49084665716199,"FYN"
"298","Monocarboxylate:Sodium Symporter Activity (GO:0140161)","1/12",0.357623596550328,0.588703458936694,0,0,2.42235634351817,2.49084665716199,"SLC10A3"
"299","Platelet-Derived Growth Factor Receptor Binding (GO:0005161)","1/12",0.357623596550328,0.588703458936694,0,0,2.42235634351817,2.49084665716199,"IL1R1"
"300","Potassium:Proton Antiporter Activity (GO:0015386)","1/12",0.357623596550328,0.588703458936694,0,0,2.42235634351817,2.49084665716199,"SLC9A5"
"301","Solute:Monoatomic Cation Symporter Activity (GO:0015294)","1/12",0.357623596550328,0.588703458936694,0,0,2.42235634351817,2.49084665716199,"SLC39A14"
"302","Calcium Ion Transmembrane Transporter Activity (GO:0015085)","4/68",0.231883807494667,0.532437068710931,0,0,1.66770833333333,2.43738718637733,"TRPC1;TRPV2;CLU;MCOLN2"
"303","Magnesium Ion Binding (GO:0000287)","8/155",0.200414393948082,0.532437068710931,0,0,1.45395811956067,2.33704588014415,"ITGB1;PLSCR3;EYA2;NUDT19;CIB1;CDC42BPB;MAP3K6;REXO2"
"304","RNA Exonuclease Activity, Producing 5'-Phosphomonoesters (GO:0016896)","2/30",0.29640286633808,0.54927506755944,0,0,1.90423426988524,2.31561688209901,"EXOSC7;REXO2"
"305","Glucuronosyltransferase Activity (GO:0015020)","2/30",0.29640286633808,0.54927506755944,0,0,1.90423426988524,2.31561688209901,"EXT1;CHPF"
