"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"339","Regulation Of Protein Export From Nucleus (GO:0046825)","7/22",0.00537619835757227,0.0631613561622776,0,0,4.03940712099243,21.1090278178991,"BARD1;FRAT1;FRAT2;IFI27;IL1B;PTPN14;RAPGEF3"
"340","Regulation Of Regulatory T Cell Differentiation (GO:0045589)","7/22",0.00537619835757227,0.0631613561622776,0,0,4.03940712099243,21.1090278178991,"CR1;DUSP10;MDK;TNFSF4;FANCA;LILRB2;LILRB4"
"341","Negative Regulation Of Nervous System Development (GO:0051961)","6/18",0.00766699377662617,0.0809899190312642,0,0,4.32657004830918,21.0739901569297,"NOTCH1;IL1B;SLIT1;SORL1;TNF;TLR2"
"342","Cell Cycle G2/M Phase Transition (GO:0044839)","11/40",0.00196464607713958,0.0323195927788732,0,0,3.28705017951073,20.4863534187099,"CCNA2;CCNB1;MELK;CDK1;FOXM1;PKMYT1;CDC25C;PLCB1;CDK14;AURKB;CDC25A"
"343","Regulation Of MAP Kinase Activity (GO:0043405)","25/114",0.000227852646894318,0.00658866202089328,0,0,2.4426286985247,20.4858662721403,"FLT1;FLT3;DUSP19;PDGFA;TNF;PIK3CG;PIK3R5;GHR;RGS2;S100A12;ELANE;MEF2C;CD300A;INSR;SPRY4;IRAK3;LAX1;SORL1;BMP2;IL1B;KIT;SPRY2;SPRY1;TRIB1;EZH2"
"344","B Cell Proliferation (GO:0042100)","9/31",0.00332380250512158,0.045635558257062,0,0,3.54307956194749,20.2191001670807,"IL10;CD79A;CR2;MEF2C;PTPRC;CD19;CD180;MS4A1;GAPT"
"345","Antigen Processing And Presentation Of Exogenous Peptide Antigen (GO:0002478)","9/31",0.00332380250512158,0.045635558257062,0,0,3.54307956194749,20.2191001670807,"HLA-DRB5;FCER1G;HLA-DRA;CTSE;HLA-DOA;HLA-DQA2;HLA-DQA1;HLA-DQB2;HLA-DRB1"
"346","Leukocyte Cell-Cell Adhesion (GO:0007159)","9/31",0.00332380250512158,0.045635558257062,0,0,3.54307956194749,20.2191001670807,"ITGA4;SEMA4D;SYK;SELL;OLR1;F11R;ITGAL;CD177;FERMT3"
"347","Negative Regulation Of Chemotaxis (GO:0050922)","9/31",0.00332380250512158,0.045635558257062,0,0,3.54307956194749,20.2191001670807,"SEMA6B;SEMA4A;SEMA6C;NOTCH1;ANGPT2;SEMA6A;SEMA4D;SEMA3F;ELANE"
"348","Positive Regulation Of Rho Protein Signal Transduction (GO:0035025)","9/31",0.00332380250512158,0.045635558257062,0,0,3.54307956194749,20.2191001670807,"RTN4R;GPR174;AKAP13;P2RY10;LPAR6;ARRB1;F11R;GPR18;F2RL3"
"349","Regulation Of Macrophage Activation (GO:0043030)","9/31",0.00332380250512158,0.045635558257062,0,0,3.54307956194749,20.2191001670807,"CEBPA;MFHAS1;CD84;MYO18A;BPI;TLR6;MMP8;IRGM;CD200"
"350","Toll-Like Receptor Signaling Pathway (GO:0002224)","9/31",0.00332380250512158,0.045635558257062,0,0,3.54307956194749,20.2191001670807,"TLR1;PLCG2;BTK;TLR8;IRAK3;TLR10;TLR7;TLR6;TLR2"
"351","Mitotic Nuclear Division (GO:0140014)","12/45",0.00166507442644368,0.0282858765830963,0,0,3.15204369274137,20.1664144984098,"DSN1;KIF18B;ESPL1;UBE2C;CENPI;KIFC1;NCAPG2;NUSAP1;KNTC1;INO80;SMC4;ZWINT"
"352","Cytoskeleton-Dependent Cytokinesis (GO:0061640)","19/81",0.00051303801688762,0.0122716334844039,0,0,2.6610786143303,20.1580978955187,"RTKN;CDCA8;KIF23;CENPA;AURKB;CIT;CECR2;ANLN;ESPL1;RACGAP1;INCENP;KIF4A;STMN1;NUSAP1;BIRC5;KIF20A;ECT2;CEP55;SPTBN1"
"353","Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043280)","24/109",0.00028260639791622,0.00789401226931078,0,0,2.4546267629859,20.057873236418,"NGFR;GSN;APAF1;SYK;DAPK1;EIF2AK3;ATP2A3;LAPTM5;HMGB1;NLRC4;TNF;GRAMD4;PPM1F;NLRP12;CLEC7A;CASP10;LCK;NLRP3;PMAIP1;LGALS9;SOX7;S100A9;S100A8;SNCA"
"354","Positive Regulation Of Cell Death (GO:0010942)","13/50",0.00139619350388909,0.0259417739427965,0,0,3.04635076181368,20.0267271844655,"NTRK1;C1QA;ITGAM;HBG2;HBG1;HP;HBB;HBD;HBA1;TNF;EFNB2;TYROBP;SNCA"
"355","Positive Regulation Of Cell Migration (GO:0030335)","50/272",4.38006231201994e-05,0.00200327685083813,0,0,1.96788595110411,19.7494328488958,"FLT1;FLT4;SYNE2;MYLK;ZNF609;MDK;FAM110C;ITGAX;FBXO5;CCR2;SEMA6B;PDGFRA;SEMA6C;SEMA6A;PRKCE;HGF;GAB1;CCNA2;FGR;SMO;CEACAM6;IL1B;KIT;RAPGEF2;ITGA6;HBEGF;LRRC15;CSF1R;NOTCH1;LEF1;PDGFA;PIK3R3;CXCR4;SEMA3F;AIF1;PPM1F;CLEC7A;PLCG2;GCNT2;PTK2B;NCKAP1L;CCR1;SEMA4A;SEMA4D;INSR;BMP2;PTPRC;SPRY2;LGR6;FERMT3"
"356","Regulation Of Gene Expression (GO:0010468)","165/1127",2.57309188536725e-06,0.000298287996519087,0,0,1.52238762128872,19.593741163729,"ZNF572;CNTF;SPI1;JMJD1C;RORB;TNF;SLC8A1;FGF9;MYB;ZNF326;LGALS9;RAG2;SOX6;SOX7;FADS1;HOXA5;ICOSLG;SOX4;RAG1;MEF2C;ZNF680;TLE1;FBXW7;SFMBT2;SLC11A1;ZBTB37;ZBTB34;SAP30;ZNF718;TYROBP;ZNF92;MYCN;SMO;PSPC1;KAT6B;KAT6A;ZNF714;ZNF713;ZNF678;ADNP;ZNF675;ZNF431;DNMT1;ZNF273;NOTCH1;HMHB1;PIK3R3;ILDR2;GATA2;ZNF708;PCBP3;TERT;CLEC7A;PLCG2;PPARGC1B;NTSR1;CCR1;BTNL9;MSR1;ZNF141;INSR;EIF2AK3;HMGA2;AZU1;PARP15;CLK1;BMP2;PTPRC;CDK6;ZNF37A;MDM2;CD28;REL;GTF2IRD1;TCF3;BMPR1B;ZNF257;EZH2;TP73;TRIM71;ZNF253;ATF7IP2;CHD7;CHD6;BRCA1;BRCA2;CD3E;LIMD1;AFF1;AFF2;LYL1;TRIM6;HEY2;ITGAX;DNMT3B;UTY;CD36;AMH;CD34;IL10;TESC;MSL2;RHOH;MMP8;WNT16;TERF2;SUPT3H;PTBP2;SFPQ;PTP4A3;SETBP1;IL1B;MTF2;NOS1AP;RBM12B;ZNF117;TLR6;ZNF114;MCM2;TLR2;LTF;CEBPA;MYCBP;ZNF195;LEF1;LRP3;AIF1;DLL1;PPM1F;TTN;MAPK8;CUX2;NFIL3;TRA2B;E2F1;GCNT2;IGF2BP3;STX3;IGF2BP2;HNRNPA1;MBNL3;STOX1;TCFL5;RBM38;ZNF100;ZNF460;GSN;ANGPT1;NFYA;NOS2;SORT1;LILRB1;ACVR2B;POU4F1;KLF1;WT1;BCL6B;ZNF737;ZNF736;ZNF217;SPRY2;SSBP2;HSPA1B;ZNF695;TAF1"
"357","Negative Regulation Of T Cell Proliferation (GO:0042130)","10/36",0.00287165936190253,0.0428381586531839,0,0,3.33196812867674,19.5015604458193,"CD86;SPN;IL10;CR1;LILRB1;LGALS9;LILRB2;LILRB4;HLA-DRB1;TNFRSF21"
"358","Substrate Adhesion-Dependent Cell Spreading (GO:0034446)","10/36",0.00287165936190253,0.0428381586531839,0,0,3.33196812867674,19.5015604458193,"EFNA1;ITGA4;PARVG;KIF14;TYRO3;RADIL;SRGAP3;BVES;EPHB3;FERMT3"
"359","Cardiac Muscle Cell Differentiation (GO:0055007)","8/27",0.00484053920607794,0.0599255440197,0,0,3.64552580678001,19.4333107153345,"AKAP13;MEF2C;BMP2;WT1;ALPK3;SIK1;SLC8A1;TTN"
"360","Myeloid Cell Development (GO:0061515)","8/27",0.00484053920607794,0.0599255440197,0,0,3.64552580678001,19.4333107153345,"ALAS2;MYB;KIT;NCKAP1L;EVI2B;GATA1;GP5;TLR2"
"361","Regulation Of Immunoglobulin Production (GO:0002637)","8/27",0.00484053920607794,0.0599255440197,0,0,3.64552580678001,19.4333107153345,"CD86;SASH3;IL10;CR1;PTPRC;FCRL3;TNFSF4;MZB1"
"362","Negative Regulation Of Signal Transduction (GO:0009968)","49/267",5.42535456544777e-05,0.00230939409284982,0,0,1.96338874732397,19.2840944730922,"HHIP;PLEK;ARRB1;NRARP;TNF;GLI3;CRHBP;RGS2;HHEX;UBASH3B;PALM;GRB10;IL10;EGFL7;SEMA6A;TLE1;FBXW7;IRAK3;SHISA2;KIF7;IL1B;TYRO3;TLR6;TRIB1;MDFI;LTF;KANK2;CX3CR1;APCDD1;GATA2;LILRA2;NKD2;INPP5D;SLAMF1;SNCA;CADM4;PTCH2;SPRY4;ASXL1;MFHAS1;PTPRE;NLRP12;BMP2;PTPRC;KIF26A;BCL2;SPRY2;SPRY1;EZH2"
"363","Macrophage Activation Involved In Immune Response (GO:0002281)","4/11",0.0210024236239121,0.152021021082995,0,0,4.94125758411473,19.0886583351647,"TYROBP;SYK;DYSF;PLCG2"
"364","Mast Cell Mediated Immunity (GO:0002448)","4/11",0.0210024236239121,0.152021021082995,0,0,4.94125758411473,19.0886583351647,"NR4A3;KIT;FCER1A;PIK3CG"
"365","Positive Regulation Of Metaphase/Anaphase Transition Of Cell Cycle (GO:1902101)","4/11",0.0210024236239121,0.152021021082995,0,0,4.94125758411473,19.0886583351647,"CDC20;ESPL1;UBE2C;DLGAP5"
"366","Positive Regulation Of Mitotic Cell Cycle Spindle Assembly Checkpoint (GO:0090267)","4/11",0.0210024236239121,0.152021021082995,0,0,4.94125758411473,19.0886583351647,"INCENP;BIRC5;CDCA8;MAD2L1"
"367","Positive Regulation Of Mitotic Metaphase/Anaphase Transition (GO:0045842)","4/11",0.0210024236239121,0.152021021082995,0,0,4.94125758411473,19.0886583351647,"CDC20;ESPL1;UBE2C;DLGAP5"
"368","Positive Regulation Of Protein Maturation (GO:1903319)","4/11",0.0210024236239121,0.152021021082995,0,0,4.94125758411473,19.0886583351647,"TFR2;NLRC4;SOX4;NKD2"
"369","Positive Regulation Of Spindle Checkpoint (GO:0090232)","4/11",0.0210024236239121,0.152021021082995,0,0,4.94125758411473,19.0886583351647,"INCENP;BIRC5;CDCA8;MAD2L1"
"370","Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903037)","4/11",0.0210024236239121,0.152021021082995,0,0,4.94125758411473,19.0886583351647,"FUT7;LCK;MDK;FUT4"
"371","Regulation Of Ventricular Cardiac Muscle Cell Action Potential (GO:0098911)","4/11",0.0210024236239121,0.152021021082995,0,0,4.94125758411473,19.0886583351647,"JUP;DSG2;DSC2;TRPM4"
"372","Response To X-ray (GO:0010165)","4/11",0.0210024236239121,0.152021021082995,0,0,4.94125758411473,19.0886583351647,"BLM;DEPDC1B;MSH2;LIG4"
"373","Epithelial Cell Migration (GO:0010631)","12/46",0.0020432361580962,0.0330892952918147,0,0,3.05916552667579,18.9460862735039,"KANK2;ANLN;STARD13;PTP4A3;ZEB2;PKN3;KIT;S100A12;PRKX;S100P;CEL;S100A9"
"374","Response To Lipopolysaccharide (GO:0032496)","32/159",0.000183325944424686,0.00556936190288717,0,0,2.19387645037521,18.8766501987238,"CD86;CX3CR1;SCARB1;GFI1;HMGB2;HMGB1;CXCL2;TRIM6;MAPK8;PDE4B;NLRP3;CTSG;LGALS9;CCR5;SNCA;IL10;MEF2C;NOS2;SLC11A1;CD180;IRAK3;LILRB1;PPBP;LILRB2;SMAD6;IRGM;CD6;TNFSF4;IL1B;TRIB1;S100A9;S100A8"
"375","Negative Regulation Of Osteoblast Differentiation (GO:0045668)","9/32",0.00420524216401333,0.0540191910080971,0,0,3.38884331419196,18.5417966003278,"NOTCH1;CDK6;SEMA4D;LRP5;RORB;LIMD1;SMAD6;HDAC9;TRPM4"
"376","Negative Regulation Of Axon Extension Involved In Axon Guidance (GO:0048843)","6/19",0.0102374308229494,0.0959643853268367,0,0,3.99353400222965,18.2971930565431,"SEMA6B;SEMA4A;SEMA6C;SEMA6A;SEMA4D;SEMA3F"
"377","Negative Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903038)","6/19",0.0102374308229494,0.0959643853268367,0,0,3.99353400222965,18.2971930565431,"LAPTM5;ILDR2;CTSG;TNFAIP8L2;LAX1;PAG1"
"378","Positive Regulation Of Alpha-Beta T Cell Activation (GO:0046635)","6/19",0.0102374308229494,0.0959643853268367,0,0,3.99353400222965,18.2971930565431,"PNP;SYK;TNFSF4;HLA-DRA;GLI3;HLA-DRB1"
"379","Regulation Of B Cell Differentiation (GO:0045577)","6/19",0.0102374308229494,0.0959643853268367,0,0,3.99353400222965,18.2971930565431,"SPI1;SYK;FCRL3;INPP5D;NCKAP1L;IKZF3"
"380","Regulation Of Megakaryocyte Differentiation (GO:0045652)","6/19",0.0102374308229494,0.0959643853268367,0,0,3.99353400222965,18.2971930565431,"L3MBTL1;MEF2C;RBM15;TESC;MYB;HMGB2"
"381","Regulation Of Transcription Involved In G1/S Transition Of Mitotic Cell Cycle (GO:0000083)","6/19",0.0102374308229494,0.0959643853268367,0,0,3.99353400222965,18.2971930565431,"CDK18;GFI1;E2F1;E2F2;CDK14;E2F7"
"382","Response To Fatty Acid (GO:0070542)","6/19",0.0102374308229494,0.0959643853268367,0,0,3.99353400222965,18.2971930565431,"GLDC;PDK4;FFAR2;FFAR1;LCP1;FOXO1"
"383","Cellular Response To Lipopolysaccharide (GO:0071222)","26/124",0.000365340988622684,0.00932852266654977,0,0,2.30699850671976,18.2591536148362,"CD86;CX3CR1;GFI1;HMGB2;HMGB1;TNF;CXCL2;MAPK8;PLCG2;PDE4B;NLRP3;CTSG;CCR5;IL10;MEF2C;PRKCE;CD180;IL18;LILRB1;PPBP;LILRB2;IRGM;CD6;TNFSF4;IL1B;BPI"
"384","Regulation Of Cell Cycle Process (GO:0010564)","27/130",0.000334174623565264,0.00903139469661448,0,0,2.2799044762541,18.2480063211381,"L3MBTL1;CDCA2;KIF11;DBF4B;MKI67;FBXO43;PKMYT1;AURKB;RACGAP1;BCL7A;CHEK1;DPF3;RCC1;USP51;FBXO5;ECT2;BUB1;RAB11FIP4;HMGA2;CDC25C;SMARCA4;PRC1;KIF2C;KIF20A;CEP85;OBSL1;MCM2"
"385","Phosphatidylinositol-Mediated Signaling (GO:0048015)","15/62",0.00137846693772406,0.0257272618601234,0,0,2.76828021926972,18.2340619513054,"PDGFRA;CSF1R;LTK;PTAFR;PTEN;GAB2;PIK3CG;PIK3C2B;PIK3R5;PITPNM2;TYRO3;PLCG2;PLCH1;PLCB1;PLCB2"
"386","B Cell Mediated Immunity (GO:0019724)","5/15",0.0147838873023522,0.122327115213499,0,0,4.32496378561082,18.2263375837208,"FCER1G;MSH2;CD19;TLR8;CSF2RB"
"387","Alpha-Beta T Cell Activation (GO:0046631)","5/15",0.0147838873023522,0.122327115213499,0,0,4.32496378561082,18.2263375837208,"NKG7;CD3G;CD247;CD3E;CD3D"
"388","Cardiac Myofibril Assembly (GO:0055003)","5/15",0.0147838873023522,0.122327115213499,0,0,4.32496378561082,18.2263375837208,"PDGFRA;ADPRHL1;NEB;OBSL1;TTN"
"389","Negative Regulation Of Platelet Activation (GO:0010544)","5/15",0.0147838873023522,0.122327115213499,0,0,4.32496378561082,18.2263375837208,"PDGFRA;THBD;CEACAM1;PDGFA;CD9"
"390","T Cell Receptor Signaling Pathway (GO:0050852)","21/95",0.000625151188232943,0.0141406480729647,0,0,2.46498323140659,18.185455783917,"BTNL9;CD3G;CD3E;CD3D;PRAM1;ZAP70;PTPRC;TEC;FCHO1;CD8A;LCK;INPP5D;PDE4B;BTK;PLCG2;CD28;LCP2;CD247;ICOSLG;TNFRSF21;HLA-DRB1"
"391","Regulation Of Ossification (GO:0030278)","10/37",0.00357509342442436,0.0483327819372084,0,0,3.20838263239038,18.0752704778474,"CCDC134;ECM1;MEF2C;BMP2;NOTCH1;MDK;ZBTB16;BMP2K;LRP4;SMAD6"
"392","Positive Regulation Of Cell Population Proliferation (GO:0008284)","79/483",2.9295040294277e-05,0.00146898744222628,0,0,1.71554361244838,17.9070026220243,"CD86;CNTF;MEGF10;FLT3;CDCA7L;FLT4;PTEN;KIF14;IRS2;FOXM1;TNF;AQP1;TCL1A;CCND2;FGF9;BCL7A;MDK;ITGAX;FBXO5;AMH;SOX4;PDGFRA;MEF2C;CR1;CLEC11A;IL18;MATK;TBC1D8;LIG4;EMP2;GAB2;CCNA2;SAPCD2;CEACAM6;IL1B;BIRC5;PRTN3;HBEGF;LTF;CSF1R;NOTCH1;LEF1;LRP5;PDGFA;TTK;CSF2RB;DBF4B;AIF1;DLL1;EFNB2;TERT;EPCAM;CLEC7A;GCNT2;E2F1;PTK2B;STX3;ELANE;IL12RB2;SLAMF1;TRPM4;INSR;TNFSF13;OSM;HMGA2;CDC7;TSHR;SMARCA4;BMP2;MEIS1;CDK6;PTPRC;NR4A3;PRC1;TNFSF4;BCL2;MDM2;PTPN6;EZH2"
"393","Double-Strand Break Repair (GO:0006302)","33/168",0.00023582611743199,0.00672265959419139,0,0,2.12844944797955,17.7776948308274,"BLM;FEN1;ANKLE1;DCLRE1C;MCM8;ZMYND8;CDCA5;TONSL;HMGB2;BRCA1;HMGB1;BRCA2;MBTD1;RAD51AP1;RECQL4;RBBP8;POLQ;RMI2;PARP1;XRCC2;LIG4;DNTT;INO80;REC8;POLA1;MMS22L;DEPDC1B;SFPQ;RNF169;RAD51;RFWD3;DNA2;TRIP13"
"394","Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0000079)","18/79",0.00102477412178255,0.0205053360329758,0,0,2.5612483869426,17.6297976334471,"CEBPA;BLM;CCNJ;CCNF;PTEN;CDC6;CDC25C;PKMYT1;CDC25A;HERC5;CCNA2;CCNA1;CCNB2;HHEX;CCNB1;CCND2;CCNE2;CCNJL"
"395","Regulation Of Cell Migration (GO:0030334)","72/434",4.07148384970842e-05,0.00190399053735803,0,0,1.74301121513878,17.6199573592827,"FLT1;MCTP1;FLT4;ZMYND8;ULK4;PTEN;KIF14;SYNE2;MYLK;AMOT;DUSP10;FGF9;MDK;FAM110C;TMSB4Y;ITGAX;TNR;PHACTR1;PLXNC1;AMH;SEMA6B;SEMA6C;PDGFRA;HGF;TET1;SAP30;CCNA2;FGR;CEACAM1;SMO;CEACAM6;IL1B;KIT;DPEP1;ITGA6;HBEGF;LRRC15;CSF1R;NOTCH1;LEF1;PDGFA;PIK3R3;CXCR4;PRKX;SEMA3F;AIF1;PPM1F;TTBK2;CLEC7A;TP53INP1;GCNT2;MGAT3;PTK2B;SRGAP3;SCAI;CCR1;NGFR;SEMA4A;NTNG2;SEMA4D;INSR;RCC2;SORL1;IGSF10;BMP2;KIF26A;PLXNB2;SPRY2;PLXNB1;AMOTL1;LGR6;FERMT3"
"396","Apoptotic Cell Clearance (GO:0043277)","8/28",0.00617050982243552,0.0684844316826043,0,0,3.46305609284333,17.6199387210749,"FCN1;SCARB1;TYROBP;MEGF10;TYRO3;RAC3;HMGB1;XKR4"
"397","Negative Regulation Of Signaling (GO:0023057)","8/28",0.00617050982243552,0.0684844316826043,0,0,3.46305609284333,17.6199387210749,"NLRP12;UBASH3B;TRAT1;KIF26A;HHIP;INPP5D;IL1B;OSM"
"398","Cellular Response To Oxygen-Containing Compound (GO:1901701)","68/406",4.86617409903766e-05,0.00217774372045105,0,0,1.76195808482048,17.4973316902006,"CD86;CPNE7;GFI1;MPV17L;AQP9;RORC;HMGB2;RORB;HMGB1;CXCL2;RYR3;AQP1;CRHBP;PDK4;PDE4B;CAPN3;CTSG;FFAR2;CPNE2;CCR5;IL10;PDGFRA;MEF2C;DAPK1;TESC;CD180;FOS;WNT9A;SSTR2;MMP9;KCNQ1;IL1B;RRAGD;RAPGEF2;LCOR;DPEP1;LCP1;RAPGEF3;TLR2;CX3CR1;LTK;ABCB4;RASGRP2;ADCY6;FOXO1;MAPK8;P2RY1;NRIP1;PLCG2;NLRP3;PTK2B;ECT2;SYT1;LILRB1;PPBP;LILRB2;TRPV1;POU4F1;IRGM;TSHR;NR4A3;WT1;PTK7;FES;TNFSF4;ALOX5AP;CCDC62;TAF1"
"399","Regulation Of Cell Adhesion (GO:0030155)","29/144",0.000354987334240333,0.00923410803192666,0,0,2.19392536267284,17.4272891371558,"PDE3B;KIF14;ADAM22;CXCR4;PRKX;TNF;DLL1;PIK3CG;SPN;FUT7;MDK;CXCR3;TNR;PTK2B;PLXNC1;STX3;CYTIP;EPHB3;EPHA7;ANGPT1;SEMA4D;TESC;IL18;AZU1;DUSP26;EFNA1;FES;PLXNB2;PLXNB1"
"400","G1/S Transition Of Mitotic Cell Cycle (GO:0000082)","15/63",0.00163851195103629,0.0279487161484141,0,0,2.71045608927705,17.3847753585401,"TRIM71;CDK18;GFI1;CDC7;CDC25A;GPR132;CCND2;CDK6;CCNE2;E2F1;RCC1;E2F2;BCAT1;POLE;CDK14"
"401","Inositol Lipid-Mediated Signaling (GO:0048017)","9/33",0.00525883907002323,0.0631613561622776,0,0,3.24746008708273,17.0421671343016,"CSF1R;PDGFRA;PTAFR;PITPNM2;PLCG2;PLCH1;GAB2;PLCB1;PLCB2"
"402","Regulation Of Cell Adhesion Mediated By Integrin (GO:0033628)","9/33",0.00525883907002323,0.0631613561622776,0,0,3.24746008708273,17.0421671343016,"EFNA1;SYK;TESC;PDE3B;RAC3;NCKAP1L;PIK3CG;ADA;FERMT3"
"403","Positive Regulation Of Protein Kinase Activity (GO:0045860)","29/145",0.000400509523864491,0.0100416905923133,0,0,2.17489008304836,17.0136714453072,"CSF1R;DUSP19;KIF14;LRP8;TCL1B;TCL1A;RASSF2;PTK2B;CLSPN;ECT2;STOX1;SNCA;SLC11A1;INSR;SH2D1A;HMGA2;EMP2;AZU1;IRGM;EFNA1;CCNA2;CCDC88A;TPX2;CENPE;PTPRC;RAPGEF2;LCP2;EZH2;LTF"
"404","G2/M Transition Of Mitotic Cell Cycle (GO:0000086)","10/38",0.00440843288333406,0.0561097787780929,0,0,3.09362467155304,16.7805503384588,"CCNA2;CCNB1;MELK;CDK1;FOXM1;PKMYT1;CDC25C;PLCB1;CDK14;CDC25A"
"405","Lymphocyte Proliferation (GO:0046651)","10/38",0.00440843288333406,0.0561097787780929,0,0,3.09362467155304,16.7805503384588,"IL10;CD79A;HELLS;CR2;MEF2C;PTPRC;FLT3;EMP2;MS4A1;PIK3CG"
"406","Cellular Defense Response (GO:0006968)","12/48",0.00301042032399218,0.0441174978466741,0,0,2.88888888888889,16.7719516392946,"CX3CR1;SPN;TYROBP;NCF2;GNLY;TRAT1;CLEC5A;PTK2B;MNDA;LILRB2;CCR5;CCR2"
"407","Cellular Response To Radiation (GO:0071478)","12/48",0.00301042032399218,0.0441174978466741,0,0,2.88888888888889,16.7719516392946,"RAD51AP1;BARD1;BLM;DEPDC1B;OPN3;RAD51;FIGNL1;LIG4;BRCA1;INO80;BRCA2;ECT2"
"408","Amyloid Fibril Formation (GO:1990000)","7/24",0.00907282748555737,0.0911463121235281,0,0,3.56378472123504,16.7585954530309,"GSN;SIAH1;MDM2;CD36;HNRNPA1;CAMP;SNCA"
"409","Regulation Of Heterotypic Cell-Cell Adhesion (GO:0034114)","7/24",0.00907282748555737,0.0911463121235281,0,0,3.56378472123504,16.7585954530309,"IL10;IL1RN;CEACAM6;LCK;IL1B;GCNT2;TNF"
"410","Bone Resorption (GO:0045453)","3/8",0.0419313456826725,0.22259982236133,0,0,5.18639652677279,16.4498060185535,"RAB3D;PTK2B;ZNF675"
"411","Bundle Of His Cell To Purkinje Myocyte Communication (GO:0086069)","3/8",0.0419313456826725,0.22259982236133,0,0,5.18639652677279,16.4498060185535,"JUP;DSG2;DSC2"
"412","Glucosamine-Containing Compound Catabolic Process (GO:1901072)","3/8",0.0419313456826725,0.22259982236133,0,0,5.18639652677279,16.4498060185535,"CHIT1;CHI3L2;CHI3L1"
"413","Immune Response-Inhibiting Cell Surface Receptor Signaling Pathway (GO:0002767)","3/8",0.0419313456826725,0.22259982236133,0,0,5.18639652677279,16.4498060185535,"LILRB1;LILRB2;LILRB4"
"414","Negative Regulation Of Alpha-Beta T Cell Differentiation (GO:0046639)","3/8",0.0419313456826725,0.22259982236133,0,0,5.18639652677279,16.4498060185535,"HMGB1;GLI3;RUNX1"
"415","Negative Regulation Of Chromosome Organization (GO:2001251)","3/8",0.0419313456826725,0.22259982236133,0,0,5.18639652677279,16.4498060185535,"TOP2A;ESPL1;TERF2"
"416","Negative Regulation Of Lipase Activity (GO:0060192)","3/8",0.0419313456826725,0.22259982236133,0,0,5.18639652677279,16.4498060185535,"RGS2;SORT1;HDAC9"
"417","Negative Regulation Of Mitotic Nuclear Division (GO:0045839)","3/8",0.0419313456826725,0.22259982236133,0,0,5.18639652677279,16.4498060185535,"USP44;CHEK1;FBXO5"
"418","Negative Regulation Of Triglyceride Metabolic Process (GO:0090209)","3/8",0.0419313456826725,0.22259982236133,0,0,5.18639652677279,16.4498060185535,"FBXW7;SIK1;SORL1"
"419","Negative Regulation Of Ubiquitin Protein Ligase Activity (GO:1904667)","3/8",0.0419313456826725,0.22259982236133,0,0,5.18639652677279,16.4498060185535,"USP44;FBXO5;MAD2L1"
"420","Positive Regulation Of CD8-positive, Alpha-Beta T Cell Activation (GO:2001187)","3/8",0.0419313456826725,0.22259982236133,0,0,5.18639652677279,16.4498060185535,"NCKAP1L;LILRB4;RUNX1"
"421","Positive Regulation Of Dendritic Cell Cytokine Production (GO:0002732)","3/8",0.0419313456826725,0.22259982236133,0,0,5.18639652677279,16.4498060185535,"CLEC7A;KIT;PLCG2"
"422","Positive Regulation Of Macrophage Cytokine Production (GO:0060907)","3/8",0.0419313456826725,0.22259982236133,0,0,5.18639652677279,16.4498060185535,"LAPTM5;PLCG2;LILRB1"
"423","Positive Regulation Of Mast Cell Degranulation (GO:0043306)","3/8",0.0419313456826725,0.22259982236133,0,0,5.18639652677279,16.4498060185535,"VAMP8;SYK;GAB2"
"424","Positive Regulation Of Memory T Cell Differentiation (GO:0043382)","3/8",0.0419313456826725,0.22259982236133,0,0,5.18639652677279,16.4498060185535,"TNFSF4;HLA-DRA;HLA-DRB1"
"425","Positive Regulation Of Ubiquitin Protein Ligase Activity (GO:1904668)","3/8",0.0419313456826725,0.22259982236133,0,0,5.18639652677279,16.4498060185535,"CDC20;UBE2C;PTEN"
"426","Presynaptic Membrane Assembly (GO:0097105)","3/8",0.0419313456826725,0.22259982236133,0,0,5.18639652677279,16.4498060185535,"PTPRD;PTEN;LRP4"
"427","Regulation Of Cell Killing (GO:0031341)","3/8",0.0419313456826725,0.22259982236133,0,0,5.18639652677279,16.4498060185535,"IL10;MAPK8;CR1L"
"428","Regulation Of Complement Activation, Classical Pathway (GO:0030450)","3/8",0.0419313456826725,0.22259982236133,0,0,5.18639652677279,16.4498060185535,"CR2;CR1;CR1L"
"429","Regulation Of Glial Cell Proliferation (GO:0060251)","3/8",0.0419313456826725,0.22259982236133,0,0,5.18639652677279,16.4498060185535,"NOTCH1;IL1B;TNF"
"430","Regulation Of Nuclear Cell Cycle DNA Replication (GO:0033262)","3/8",0.0419313456826725,0.22259982236133,0,0,5.18639652677279,16.4498060185535,"CDC7;DBF4B;INO80"
"431","Regulation Of Podosome Assembly (GO:0071801)","3/8",0.0419313456826725,0.22259982236133,0,0,5.18639652677279,16.4498060185535,"GSN;LCP1;TNF"
