"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"131","TGF Beta Signaling Pathway WP366","10/132",0.0217947357813699,0.131191221368273,0,0,2.19887955182073,8.41310406377904,"ITGB1;TGFBR3;TGFB1;COL1A2;CCND1;SHC1;CAV1;TNC;FN1;THBS1"
"132","EGFR Tyrosine Kinase Inhibitor Resistance WP4806","7/84",0.032461922103949,0.160454643542376,0,0,2.43425890706225,8.3438788375043,"CCND1;RRAS;SHC1;AXL;RRAS2;GAS6;FGFR2"
"133","Osteoclast Signaling WP12","2/16",0.112437427410472,0.378928732636591,0,0,3.81123862287297,8.32892238795245,"GPR68;CTSK"
"134","Urotensin II Mediated Signaling Pathway WP5158","6/69",0.0385402408730482,0.186938177692636,0,0,2.54848123093248,8.29798834185274,"ACTA2;COL1A1;VCAM1;TGFB1;AIFM2;FN1"
"135","Glycosaminoglycan Synthesis In Fibroblasts WP5395","4/41",0.06001125612929,0.251886286615897,0,0,2.88873873873874,8.1266666427029,"EXT1;CHPF;UST;CHST3"
"136","Interactions Between Immune Cells And microRNAs In Tumor Microenvironment WP4559","3/28",0.0792453429470251,0.304654318440785,0,0,3.20404993065187,8.12292863353369,"CD274;PIAS3;TGFB1"
"137","Glucocorticoid Receptor Pathway WP2880","6/70",0.0409177991677579,0.191318358270868,0,0,2.50853064066852,8.01774085725926,"TGFBR3;ENC1;CDC42EP3;AMIGO2;MFGE8;BIRC3"
"138","Genes Related To Primary Cilium Development Based On CRISPR WP4536","8/102",0.0317282465589055,0.159873397709436,0,0,2.28004279091882,7.86739694668779,"DYNLT1;RAB23;CDK20;CBY1;TULP3;BBS5;BBS4;TMEM231"
"139","Statin Inhibition Of Cholesterol Production WP430","3/29",0.0861155438104982,0.323869327809048,0,0,3.0806572068708,7.55397279768191,"LRP1;LCAT;PLTP"
"140","Selective Expression Of Chemokine Receptors During T Cell Polarization WP4494","3/29",0.0861155438104982,0.323869327809048,0,0,3.0806572068708,7.55397279768191,"CD4;TGFB1;IL18R1"
"141","Regulation Of Wnt B Catenin Signaling By Small Molecule Compounds WP3664","2/17",0.124496880758762,0.393987079962179,0,0,3.55697137580794,7.41085957680409,"LRP1;DKK3"
"142","Cells And Molecules Involved In Local Acute Inflammatory Response WP4493","2/17",0.124496880758762,0.393987079962179,0,0,3.55697137580794,7.41085957680409,"ITGB1;VCAM1"
"143","ACE Inhibitor Pathway WP554","2/17",0.124496880758762,0.393987079962179,0,0,3.55697137580794,7.41085957680409,"TGFB1;ACE"
"144","Myometrial Relaxation And Contraction Pathways WP289","11/156",0.0266622449913505,0.145247820253192,0,0,2.0355080524254,7.37771269513266,"CNN2;ACTA2;CREB3;CAMK2D;RGS3;IGFBP5;IGFBP4;IGFBP3;LPAR1;ADCY4;PLCD1"
"145","Extracellular Vesicle Mediated Signaling In Recipient Cells WP2870","3/30",0.0932282462765243,0.345610427267972,0,0,2.96640468485129,7.03840183822008,"TGFBR3;TGFB1;MFGE8"
"146","NRF2 Pathway WP2884","10/141",0.0324605678171796,0.160454643542376,0,0,2.04684927406077,7.01604507427409,"GSTM3;NQO1;TGFB1;SLC2A13;SLC39A13;SLC2A6;SLC39A14;CES4A;CES1;PPARD"
"147","Extrafollicular And Follicular B Cell Activation By SARS CoV 2 WP5218","6/74",0.0513408092198348,0.228580509353308,0,0,2.36047845321973,7.00889630285954,"IFITM1;CD40;MAF;CXCL12;CXCR5;MFGE8"
"148","EGF EGFR Signaling Pathway WP437","11/159",0.0300955399760858,0.154649358887015,0,0,1.99393502899814,6.98550869576807,"EPS8;ERRFI1;PIAS3;SHC1;STAT1;RPS6KA2;STXBP1;CAV1;PLCE1;CBLB;RIN1"
"149","Interleukin 11 Signaling Pathway WP2332","4/44",0.0740274677261308,0.300158248045796,0,0,2.67166666666667,6.95520077977782,"PIAS3;TGFB1;STAT1;FYN"
"150","Metabolic Epileptic Disorders WP5355","7/92",0.0492713739063859,0.222363852673168,0,0,2.20423332512921,6.63565049148107,"MOCS2;PSAT1;PGAM1;CTH;ENO2;ENO3;MOCS1"
"151","Inhibition Of Exosome Biogenesis And Secretion By Manumycin A In CRPC Cells WP4301","2/18",0.13684710222927,0.408096196356337,0,0,3.33448753462604,6.63193230896759,"RRAS;RRAS2"
"152","Nephrogenesis WP5052","2/18",0.13684710222927,0.408096196356337,0,0,3.33448753462604,6.63193230896759,"NOTCH2;JAG1"
"153","Ulcerative Colitis Signaling WP5174","2/18",0.13684710222927,0.408096196356337,0,0,3.33448753462604,6.63193230896759,"TGFB1;MAF"
"154","Estrogen Metabolism WP697","2/18",0.13684710222927,0.408096196356337,0,0,3.33448753462604,6.63193230896759,"NQO1;CYP1B1"
"155","Aryl Hydrocarbon Receptor Pathway WP2873","4/45",0.0790363016687748,0.304654318440785,0,0,2.60636856368564,6.61456729161165,"NQO1;TGFB1;MYOF;CYP1B1"
"156","Nanomaterial Induced Inflammasome Activation WP3890","1/7",0.227512312326401,0.502463362116605,0,0,4.44213923467036,6.57681333927493,"CTSB"
"157","Hfe Effect On Hepcidin Production WP3924","1/7",0.227512312326401,0.502463362116605,0,0,4.44213923467036,6.57681333927493,"ID1"
"158","SARS CoV 2 And ACE2 Receptor Molecular Mechanisms WP4883","1/7",0.227512312326401,0.502463362116605,0,0,4.44213923467036,6.57681333927493,"ACE"
"159","LDLRAD4 And What We Know About It WP4904","1/7",0.227512312326401,0.502463362116605,0,0,4.44213923467036,6.57681333927493,"PMEPA1"
"160","Amino Acid Metabolism In Triple Negative Breast Cancer Cells WP5213","1/7",0.227512312326401,0.502463362116605,0,0,4.44213923467036,6.57681333927493,"PSAT1"
"161","Aflatoxin B1 Metabolism WP699","1/7",0.227512312326401,0.502463362116605,0,0,4.44213923467036,6.57681333927493,"EPHX1"
"162","Eicosanoid Metabolism Via Cyclooxygenases COX WP4719","3/31",0.100573858860802,0.353158167797004,0,0,2.86031305726174,6.56974696466842,"PTGIS;PTGDS;PPARD"
"163","16P11 2 Distal Deletion Syndrome WP4950","3/31",0.100573858860802,0.353158167797004,0,0,2.86031305726174,6.56974696466842,"IFITM1;SPNS1;TRAF1"
"164","Prostaglandin And Leukotriene Metabolism In Senescence WP5122","3/31",0.100573858860802,0.353158167797004,0,0,2.86031305726174,6.56974696466842,"PTGIS;IGFBP5;PTGDS"
"165","Overview Of Nanoparticle Effects WP3287","2/19",0.149451314071924,0.421550173931135,0,0,3.13817826299495,5.9650009067341,"COL4A1;FN1"
"166","Disorders Of Folate Metabolism And Transport WP4259","2/19",0.149451314071924,0.421550173931135,0,0,3.13817826299495,5.9650009067341,"SLC46A1;ALDH1L2"
"167","Extracellular Vesicles In The Crosstalk Of Cardiac Cells WP4300","2/19",0.149451314071924,0.421550173931135,0,0,3.13817826299495,5.9650009067341,"CD63;PDLIM5"
"168","Cholestasis WP5238","2/19",0.149451314071924,0.421550173931135,0,0,3.13817826299495,5.9650009067341,"ATP8B1;EPHX1"
"169","Fluoropyrimidine Activity WP1601","3/33",0.115924322954382,0.380789389957749,0,0,2.66934812760055,5.75195856371411,"UPP1;TYMP;CES1"
"170","Alpha 6 Beta 4 Signaling Pathway WP244","3/33",0.115924322954382,0.380789389957749,0,0,2.66934812760055,5.75195856371411,"LAMA5;SHC1;LAMB1"
"171","Mammary Gland Development Pathway Pregnancy And Lactation Stage 3 Of 4 WP2817","3/33",0.115924322954382,0.380789389957749,0,0,2.66934812760055,5.75195856371411,"CEBPB;CCND1;CAV1"
"172","CAMKK2 Pathway WP4874","3/33",0.115924322954382,0.380789389957749,0,0,2.66934812760055,5.75195856371411,"MAP1LC3A;VCAM1;MAF"
"173","Gastrin Signaling Pathway WP4659","8/115",0.057411306715872,0.248622508250858,0,0,2.00167075653945,5.71980223810954,"ITGB1;JAG1;CCND1;ANXA2;SHC1;PXN;FYN;BIRC3"
"174","Pluripotent Stem Cell Differentiation Pathway WP2848","4/48",0.0950357682815261,0.348946747962207,0,0,2.42828282828283,5.71496837155508,"TGFB1;CSF1;FST;FLT3LG"
"175","Phosphoinositides Metabolism WP4971","4/49",0.100682800334982,0.353158167797004,0,0,2.3741975308642,5.45063590753134,"PIP4K2A;PLCE1;PIP4K2C;PLCD1"
"176","Hepatocyte Growth Factor Receptor Signaling WP313","3/34",0.123909016258407,0.393987079962179,0,0,2.58310590130196,5.39406169125674,"ITGB1;PXN;DOCK1"
"177","Prostaglandin And Leukotriene Metabolism In Senescence WP5321","3/34",0.123909016258407,0.393987079962179,0,0,2.58310590130196,5.39406169125674,"PTGIS;IGFBP5;PTGDS"
"178","IL 7 Signaling Pathway WP205","2/20",0.162275013623815,0.438649646201875,0,0,2.9636811326562,5.38934379627797,"STAT1;FYN"
"179","Nanomaterial Induced Apoptosis WP2507","2/20",0.162275013623815,0.438649646201875,0,0,2.9636811326562,5.38934379627797,"PRF1;FAS"
"180","15Q13 3 Copy Number Variation Syndrome WP4942","2/20",0.162275013623815,0.438649646201875,0,0,2.9636811326562,5.38934379627797,"SERPINH1;FYN"
"181","Ether Lipid Biosynthesis WP5275","2/20",0.162275013623815,0.438649646201875,0,0,2.9636811326562,5.38934379627797,"ARSA;LPIN3"
"182","Ectoderm Differentiation WP2858","9/137",0.0612620087495098,0.254359860327965,0,0,1.88299825174825,5.25845223261252,"PPFIBP2;PLXNA2;FHL2;RRBP1;FYN;PTPN13;FGFR2;LY6E;PPARD"
"183","RANKL RANK Signaling Pathway WP2018","4/50",0.106481034322546,0.36120037132942,0,0,2.32246376811594,5.20182738673784,"STAT1;FHL2;TRAF1;PAPSS2"
"184","IL 4 Signaling Pathway WP395","4/50",0.106481034322546,0.36120037132942,0,0,2.32246376811594,5.20182738673784,"CEBPB;SHC1;STAT1;FLNA"
"185","Role Of Hypoxia Angiogenesis And FGF Pathway In OA Chondrocyte Hypertrophy WP5373","4/50",0.106481034322546,0.36120037132942,0,0,2.32246376811594,5.20182738673784,"COL1A1;ACAN;CEBPB;FGFR2"
"186","Phase I Biotransformations Non P450 WP136","1/8",0.255486118072995,0.520454979215895,0,0,3.80735032602252,5.19546153302684,"CES1"
"187","Transcription Factors Regulate miRNAs Related To Cardiac Hypertrophy WP1559","1/8",0.255486118072995,0.520454979215895,0,0,3.80735032602252,5.19546153302684,"TGFB1"
"188","FTO Obesity Variant Mechanism WP3407","1/8",0.255486118072995,0.520454979215895,0,0,3.80735032602252,5.19546153302684,"IRX3"
"189","Cerebral Organic Acidurias Including Diseases WP4519","1/8",0.255486118072995,0.520454979215895,0,0,3.80735032602252,5.19546153302684,"ADHFE1"
"190","Serine Metabolism WP4688","1/8",0.255486118072995,0.520454979215895,0,0,3.80735032602252,5.19546153302684,"PSAT1"
"191","Non Classical Role Of Vitamin D WP5133","1/8",0.255486118072995,0.520454979215895,0,0,3.80735032602252,5.19546153302684,"ACE"
"192","Biosynthesis And Turnover Of 1 Deoxy Sphingoid Bases WP5179","1/8",0.255486118072995,0.520454979215895,0,0,3.80735032602252,5.19546153302684,"SGPP1"
"193","Effect Of Intestinal Microbiome On Anticoagulant Response Of Vitamin K Antagonists WP5273","1/8",0.255486118072995,0.520454979215895,0,0,3.80735032602252,5.19546153302684,"PPARD"
"194","Apoptosis WP254","6/84",0.0839022040908543,0.32018561708201,0,0,2.05678165845297,5.09691761141461,"TRADD;PRF1;FAS;TNFRSF25;TRAF1;BIRC3"
"195","Photodynamic Therapy Induced NF kB Survival Signaling WP3617","3/35",0.132086394001658,0.405638097555387,0,0,2.50225381414702,5.06531007007015,"VCAM1;CCND1;BIRC3"
"196","P38 MAPK Signaling Pathway WP400","3/35",0.132086394001658,0.405638097555387,0,0,2.50225381414702,5.06531007007015,"SHC1;STAT1;TRADD"
"197","Pathogenesis Of SARS CoV 2 Mediated By Nsp9 Nsp10 Complex WP4884","2/21",0.175285857202582,0.446501101858364,0,0,2.80755212130048,4.88889485989031,"CD4;FYN"
"198","Glycosphingolipid Metabolism WP5292","2/21",0.175285857202582,0.446501101858364,0,0,2.80755212130048,4.88889485989031,"ARSA;B4GALT4"
"199","Host Pathogen Interaction Of Human Coronaviruses MAPK Signaling WP4877","3/36",0.140446162072909,0.413082190654586,0,0,2.42630185348632,4.76266324909493,"IFITM1;IFITM2;RPS6KA2"
"200","Th17 Cell Differentiation Pathway WP5130","5/69",0.104447323083066,0.36120037132942,0,0,2.0875347705146,4.71589222586162,"CD4;TGFB1;STAT1;RORA;NR1D1"
"201","Androgen Receptor Signaling Pathway WP138","6/87",0.0954729059935134,0.348946747962207,0,0,1.98029505828949,4.65154036785831,"PIAS3;CCND1;CAV1;FHL2;FLNA;DSTN"
"202","Melatonin Metabolism And Effects WP3298","3/37",0.14897800906963,0.421550173931135,0,0,2.35481765521743,4.48347055537763,"PER3;CYP1B1;ECE1"
"203","IL 2 Signaling Pathway WP49","3/37",0.14897800906963,0.421550173931135,0,0,2.35481765521743,4.48347055537763,"SHC1;STAT1;FYN"
"204","Type II Interferon Signaling WP619","3/37",0.14897800906963,0.421550173931135,0,0,2.35481765521743,4.48347055537763,"STAT1;TAP1;GBP1"
"205","Hippo YAP Signaling WP4537","2/22",0.188453549236647,0.470227846412595,0,0,2.66703601108033,4.45102633522535,"WWTR1;TEAD2"
"206","Progeria Associated Lipodystrophy WP5103","2/22",0.188453549236647,0.470227846412595,0,0,2.66703601108033,4.45102633522535,"TGFB1;FBN1"
"207","Sildenafil Treatment WP5294","2/22",0.188453549236647,0.470227846412595,0,0,2.66703601108033,4.45102633522535,"PDE5A;PRKG1"
"208","Vitamin D Receptor Pathway WP2877","11/186",0.0759383528060811,0.304654318440785,0,0,1.68391905429774,4.34086280656333,"ADAMTS5;CD40;TGFB1;CCND1;IGFBP5;IGFBP3;TPM1;NINJ1;ID1;S100A6;PPARD"
"209","Phosphodiesterases In Neuronal Function WP4222","4/54",0.131109267253375,0.405638097555387,0,0,2.13622222222222,4.34021439033566,"ADCY4;PDE5A;PDE7B;PRKG1"
"210","Interferon Type I Signaling Pathways WP585","4/54",0.131109267253375,0.405638097555387,0,0,2.13622222222222,4.34021439033566,"PIAS3;STAT1;STAT4;FYN"
"211","Notch Signaling Pathway WP61","4/54",0.131109267253375,0.405638097555387,0,0,2.13622222222222,4.34021439033566,"NOTCH2;NUMBL;JAG1;PSEN2"
"212","Cholesterol Metabolism WP5304","5/72",0.119433632884821,0.389849405454227,0,0,1.99375168662944,4.23671123933045,"LRP1;TSPO;LCAT;LDLRAP1;PLTP"
"213","Nuclear Receptors WP170","3/38",0.157671639389044,0.435720640896179,0,0,2.28741826827819,4.22541198627713,"RARG;RORA;PPARD"
"214","Sleep Regulation WP3591","3/38",0.157671639389044,0.435720640896179,0,0,2.28741826827819,4.22541198627713,"CST3;PER3;PTGDS"
"215","G13 Signaling Pathway WP524","3/38",0.157671639389044,0.435720640896179,0,0,2.28741826827819,4.22541198627713,"CFL2;PIP4K2A;PFN1"
"216","Folate Alcohol And Cancer Pathway Hypotheses WP1589","1/9",0.282448266489415,0.54777330582988,0,0,3.33125864453665,4.21157662966156,"CEBPB"
"217","Altered Glycosylation Of MUC1 In Tumor Microenvironment WP4480","1/9",0.282448266489415,0.54777330582988,0,0,3.33125864453665,4.21157662966156,"MUC1"
"218","Steroid Hormone Precursor Biosynthesis WP5277","1/9",0.282448266489415,0.54777330582988,0,0,3.33125864453665,4.21157662966156,"AKR1C1"
"219","Cardiac Hypertrophic Response WP2795","4/55",0.137604690486241,0.408096196356337,0,0,2.0942265795207,4.15362672856534,"CAMK2D;TGFB1;PRKG1;FGFR2"
"220","Eicosanoid Synthesis WP167","2/23",0.201749736896703,0.477223659517079,0,0,2.53990238754782,4.06569102996909,"PTGIS;PTGDS"
"221","Nanoparticle Triggered Autophagic Cell Death WP2509","2/23",0.201749736896703,0.477223659517079,0,0,2.53990238754782,4.06569102996909,"MAP1LC3A;ATG10"
"222","Ebstein Barr Virus LMP1 Signaling WP262","2/23",0.201749736896703,0.477223659517079,0,0,2.53990238754782,4.06569102996909,"TRADD;TRAF1"
"223","FGF23 Signaling In Hypophosphatemic Rickets And Related Disorders WP4790","2/23",0.201749736896703,0.477223659517079,0,0,2.53990238754782,4.06569102996909,"CCND1;FGFR2"
"224","GDNF RET Signaling Axis WP4830","2/23",0.201749736896703,0.477223659517079,0,0,2.53990238754782,4.06569102996909,"GFRA1;SLIT2"
"225","Complement Activation WP545","2/23",0.201749736896703,0.477223659517079,0,0,2.53990238754782,4.06569102996909,"C1S;C1R"
"226","Thymic Stromal Lymphopoietin TSLP Signaling Pathway WP2203","3/40",0.175503323273808,0.446501101858364,0,0,2.16354912471417,3.76478599081369,"STAT1;STAT4;FYN"
"227","Bladder Cancer WP2828","3/40",0.175503323273808,0.446501101858364,0,0,2.16354912471417,3.76478599081369,"CCND1;THBS1;TYMP"
"228","Oxidative Damage Response WP3941","3/40",0.175503323273808,0.446501101858364,0,0,2.16354912471417,3.76478599081369,"C1S;C1R;TRAF1"
"229","Estrogen Metabolism WP5276","2/24",0.215147909330251,0.494078605939825,0,0,2.42432636615462,3.72480663631353,"HSD17B1;CYP1B1"
"230","Joubert Syndrome WP4656","5/76",0.140877741321506,0.413082190654586,0,0,1.88103586749985,3.68657231164813,"MYO6;FLNA;BBS5;BBS4;TMEM231"
"231","15Q11Q13 Copy Number Variation WP5407","4/58",0.157833295738886,0.435720640896179,0,0,1.97757201646091,3.65102488676724,"RIC3;STXBP1;SERPINH1;CDC42BPB"
"232","Markers Of Kidney Cell Lineage WP5236","4/59",0.164808385284499,0.440904907023996,0,0,1.94151515151515,3.50049703099384,"ACTA2;JAG1;TGFB1;TNC"
"233","Type III Interferon Signaling WP2113","1/10",0.308435294568467,0.571706849575123,0,0,2.96096511449209,3.48281508051515,"STAT1"
"234","Trans Sulfuration Pathway WP2333","1/10",0.308435294568467,0.571706849575123,0,0,2.96096511449209,3.48281508051515,"CTH"
"235","Lipid Particles Composition WP3601","1/10",0.308435294568467,0.571706849575123,0,0,2.96096511449209,3.48281508051515,"LCAT"
"236","SARS CoV 2 And COVID 19 Pathway WP4846","1/10",0.308435294568467,0.571706849575123,0,0,2.96096511449209,3.48281508051515,"NRP1"
"237","Steroid Biosynthesis WP496","1/10",0.308435294568467,0.571706849575123,0,0,2.96096511449209,3.48281508051515,"HSD17B1"
"238","mRNA Vaccine Activation Of Dendritic Cell And Induction Of IFN 1 WP5187","1/10",0.308435294568467,0.571706849575123,0,0,2.96096511449209,3.48281508051515,"TLR3"
"239","Differentiation Of White And Brown Adipocyte WP2895","2/25",0.228623301754961,0.502777515300104,0,0,2.31880043357822,3.42180649718319,"CEBPB;EBF3"
"240","Metabolic Reprogramming In Pancreatic Cancer WP5220","3/42",0.19386023463028,0.477223659517079,0,0,2.05238450869519,3.36717859765799,"PGM3;UAP1;SLC16A4"
"241","10Q11 21Q11 23 Copy Number Variation Syndrome WP5352","4/60",0.171891802714381,0.446501101858364,0,0,1.90674603174603,3.35757012298157,"ARHGAP22;MYO1C;VSTM4;RGMB"
"242","Clock Controlled Autophagy In Bone Metabolism WP5205","5/80",0.1638603281693,0.44063994984387,0,0,1.78034306907742,3.22017927438281,"MAP1LC3A;TGFB1;CSF1;CTSK;ATG10"
"243","IL6 Signaling Pathway WP364","3/43",0.203210845382032,0.477223659517079,0,0,2.00097087378641,3.18856948176248,"SHC1;STAT1;TIMP1"
"244","PPAR Alpha Pathway WP2878","2/26",0.242152804145244,0.520454979215895,0,0,2.22206832871653,3.15130692811332,"CCND1;PLTP"
"245","Wnt Beta Catenin Signaling Pathway In Leukemia WP3658","2/26",0.242152804145244,0.520454979215895,0,0,2.22206832871653,3.15130692811332,"CCND1;PPARD"
"246","EPO Receptor Signaling WP581","2/26",0.242152804145244,0.520454979215895,0,0,2.22206832871653,3.15130692811332,"SHC1;STAT1"
"247","TAR Syndrome WP5362","4/62",0.186364591644005,0.470227846412595,0,0,1.84080459770115,3.09264441558287,"ITGB1;PIAS3;ITGA10;HLA-G"
"248","Neurodegeneration With Brain Iron Accumulation NBIA Subtypes Pathway WP4577","3/44",0.212663289166814,0.492733245882038,0,0,1.9520652210683,3.02188512937172,"MAP1LC3A;ATG10;WIPI1"
"249","Renin Angiotensin Aldosterone System RAAS WP4756","3/44",0.212663289166814,0.492733245882038,0,0,1.9520652210683,3.02188512937172,"CREB3;CAMK2D;ACE"
"250","Serotonin Transporter Activity WP1455","1/11",0.333482421622463,0.578706082492077,0,0,2.66473029045643,2.92631386929628,"IL1R1"
"251","Nanoparticle Triggered Regulated Necrosis WP2513","1/11",0.333482421622463,0.578706082492077,0,0,2.66473029045643,2.92631386929628,"TRADD"
"252","GABA Metabolism Aka GHB WP4157","1/11",0.333482421622463,0.578706082492077,0,0,2.66473029045643,2.92631386929628,"ADHFE1"
"253","Induction Of Autophagy And Toll Like Receptor Signaling Pathways By Graphene Oxide WP5336","1/11",0.333482421622463,0.578706082492077,0,0,2.66473029045643,2.92631386929628,"MAP1LC3A"
"254","UDP Derived Sugars Synthesis In Fibroblasts WP5394","1/11",0.333482421622463,0.578706082492077,0,0,2.66473029045643,2.92631386929628,"PGM3"
"255","Photodynamic Therapy Induced Unfolded Protein Response WP3613","2/27",0.25571487418122,0.520454979215895,0,0,2.13307479224377,2.9088575157932,"ASNS;TRIB3"
"256","Intracellular Trafficking Proteins Involved In CMT Neuropathy WP4856","2/27",0.25571487418122,0.520454979215895,0,0,2.13307479224377,2.9088575157932,"RABAC1;LITAF"
"257","Glycolysis And Gluconeogenesis WP534","3/45",0.222208075245358,0.502463362116605,0,0,1.90548840895582,2.86612335564301,"PGAM1;ENO2;ENO3"
"258","7Q11 23 Copy Number Variation Syndrome WP4932","6/104",0.175416236577027,0.446501101858364,0,0,1.63532488204195,2.84643607997931,"MYO1C;FAS;FBLN2;FBLN5;PRKG1;FBN1"
"259","Microtubule Cytoskeleton Regulation WP2038","3/46",0.231835899408791,0.505558116777993,0,0,1.8610779601974,2.72038508906628,"CFL2;MAP1B;EPHB2"
"260","Aryl Hydrocarbon Receptor Pathway WP2586","3/46",0.231835899408791,0.505558116777993,0,0,1.8610779601974,2.72038508906628,"NQO1;PLAGL1;CYP1B1"
"261","Interactions Of Natural Killer Cells In Pancreatic Cancer WP5092","2/28",0.269289454142738,0.541710181008065,0,0,2.05092691242276,2.69075138223203,"PRF1;PVR"
"262","Sphingolipid Metabolism In Senescence WP5121","2/28",0.269289454142738,0.541710181008065,0,0,2.05092691242276,2.69075138223203,"DEGS1;SGPP1"
"263","Physico Chemical Features And Toxicity Associated Pathways WP3680","4/66",0.216399246148221,0.494763034145052,0,0,1.72168458781362,2.63526245187357,"SHC1;FN1;PFN1;PFN2"
"264","Hair Follicle Development Cytodifferentiation Part 3 Of 3 WP2840","5/87",0.207286469558422,0.4846021518055,0,0,1.62776892024831,2.56154430986133,"NOTCH2;IGFBP5;FST;PERP;DKK3"
"265","PDGFR Beta Pathway WP3972","2/29",0.282857892027761,0.54777330582988,0,0,1.97486406073664,2.49387937959422,"SHC1;STAT1"
"266","RAS And Bradykinin Pathways In COVID 19 WP4969","2/29",0.282857892027761,0.54777330582988,0,0,1.97486406073664,2.49387937959422,"ACE;PRKG1"
"267","SRF And miRs In Smooth Muscle Differentiation And Proliferation WP1991","1/12",0.357623596550328,0.596805937651512,0,0,2.42235634351817,2.49084665716199,"CAMK2D"
"268","Irinotecan Pathway WP229","1/12",0.357623596550328,0.596805937651512,0,0,2.42235634351817,2.49084665716199,"CES1"
"269","MAPK And NFkB Signaling Pathways Inhibited By Yersinia YopJ WP3849","1/12",0.357623596550328,0.596805937651512,0,0,2.42235634351817,2.49084665716199,"RRAS"
"270","IL 10 Anti Inflammatory Signaling Pathway WP4495","1/12",0.357623596550328,0.596805937651512,0,0,2.42235634351817,2.49084665716199,"STAT1"
"271","PtdIns 4 5 P2 In Cytokinesis Pathway WP5199","1/12",0.357623596550328,0.596805937651512,0,0,2.42235634351817,2.49084665716199,"AFAP1"
"272","T Cell Activation SARS CoV 2 WP5098","5/88",0.213779018882203,0.493116936888281,0,0,1.60807346213784,2.48095570889889,"CD4;CCND1;STAT4;FYN;IL18R1"
"273","Androgen Receptor Network In Prostate Cancer WP2263","6/109",0.202952467430367,0.477223659517079,0,0,1.55553452145929,2.48074075419978,"SMARCD3;CCND1;STAT1;HSD17B1;PXN;DOCK1"
"274","Rett Syndrome Causing Genes WP4312","3/48",0.251304449149713,0.520454979215895,0,0,1.77817845584836,2.45582471484691,"STXBP1;GPS2;SMARCA1"
"275","IL 26 Signaling Pathways WP5347","3/48",0.251304449149713,0.520454979215895,0,0,1.77817845584836,2.45582471484691,"ACTA2;STAT1;CTSK"
"276","IL 3 Signaling Pathway WP286","3/49",0.26112760034434,0.529395408510595,0,0,1.73943194838087,2.33561546650258,"TGFB1;SHC1;FYN"
"277","Matrix Metalloproteinases WP129","2/30",0.29640286633808,0.565562822167145,0,0,1.90423426988524,2.31561688209901,"MMP24;TIMP1"
"278","SARS Coronavirus And Innate Immunity WP4912","2/30",0.29640286633808,0.565562822167145,0,0,1.90423426988524,2.31561688209901,"STAT1;TLR3"
"279","Leptin Signaling Pathway WP2034","4/71",0.255586696625585,0.520454979215895,0,0,1.59278606965174,2.17286857109107,"SHC1;STAT1;CFL2;FYN"
"280","Type I Interferon Induction And Signaling During SARS CoV 2 Infection WP4868","2/31",0.309908314234158,0.572006359090221,0,0,1.83847549909256,2.15373504537002,"STAT1;TLR3"
"281","Ganglio Sphingolipid Metabolism WP1423","1/13",0.380891543867441,0.6045342852208,0,0,2.22037805440295,2.14319905910193,"ST8SIA1"
"282","Homologous Recombination WP186","1/13",0.380891543867441,0.6045342852208,0,0,2.22037805440295,2.14319905910193,"POLD4"
"283","Dopamine Metabolism WP2436","1/13",0.380891543867441,0.6045342852208,0,0,2.22037805440295,2.14319905910193,"NQO1"
"284","Estrogen Receptor Pathway WP2881","1/13",0.380891543867441,0.6045342852208,0,0,2.22037805440295,2.14319905910193,"CYP1B1"
"285","Cell Type Dependent Selectivity Of CCK2R Signaling WP3679","1/13",0.380891543867441,0.6045342852208,0,0,2.22037805440295,2.14319905910193,"TRPC1"
"286","EDA Signaling In Hair Follicle Development WP3930","1/13",0.380891543867441,0.6045342852208,0,0,2.22037805440295,2.14319905910193,"EDARADD"
"287","Transcriptional Cascade Regulating Adipogenesis WP4211","1/13",0.380891543867441,0.6045342852208,0,0,2.22037805440295,2.14319905910193,"CEBPB"
"288","Vitamin B12 Disorders WP4271","1/13",0.380891543867441,0.6045342852208,0,0,2.22037805440295,2.14319905910193,"AMN"
"289","Methionine Metabolism Leading To Sulfur Amino Acids And Related Disorders WP4292","1/13",0.380891543867441,0.6045342852208,0,0,2.22037805440295,2.14319905910193,"CTH"
"290","Ganglio Series Sphingolipid Metabolism WP5299","1/13",0.380891543867441,0.6045342852208,0,0,2.22037805440295,2.14319905910193,"ST8SIA1"
"291","Insulin Signaling WP481","8/160",0.224253569410501,0.502463362116605,0,0,1.40576301087915,2.10158457917013,"MYO1C;SHC1;RPS6KA2;STXBP1;CBLB;TRIB3;MAP3K6;MAP3K13"
"292","1P36 Copy Number Variation Syndrome WP5345","5/94",0.25396634074982,0.520454979215895,0,0,1.49919519932491,2.05472728380435,"TGFB1;MXRA8;SDF4;IFIT1;DKK3"
"293","8P23 1 Copy Number Variation Syndrome WP5346","3/52",0.290851849722142,0.559081888910339,0,0,1.63268136658269,2.01626556595876,"CTSD;CTSB;S100A10"
"294","Development And Heterogeneity Of The ILC Family WP3893","2/32",0.323359363566001,0.578701757554326,0,0,1.77710064635272,2.00633062430904,"IL15;RORA"
