"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"97","Metabolism Of Alpha Linolenic Acid WP4586","2/6",0.121797583927504,0.418129849977927,0,0,4.32015429122469,9.09563020840901,"FADS2;FADS1"
"98","Calcium Regulation In Cardiac Cells WP536","26/151",0.00673748741458951,0.0846635210965399,0,0,1.80594731707317,9.02985977032038,"RGS18;GNAZ;ITPR1;ATP2A3;ADRB1;ARRB1;SLC8A1;RYR3;GNAI1;ADCY6;GJC1;RGS2;GJC2;RGS1;PRKAR2B;GNG7;RGS9;PRKCG;PRKCE;GNG11;SLC8A3;GJB2;GNAQ;GJB6;CAMK4;GNB4"
"99","G Protein Signaling Pathways WP35","17/91",0.011740407961364,0.108598773642617,0,0,1.9915860493811,8.8520397872042,"PRKCG;GNAZ;PDE1B;PRKCE;ITPR1;GNG11;GNAI1;ADCY6;AKAP12;AKAP13;GNA15;PRKAR2B;GNG7;GNAQ;PDE4B;PDE8B;PDE7A"
"100","Mammary Gland Development Pathway Embryonic Development Stage 1 Of 4 WP2813","4/15",0.0622153244008026,0.318733892699496,0,0,3.14373464373464,8.73063504140616,"ZEB2;TERT;ITGA6;TNF"
"101","Osteoblast Differentiation And Related Diseases WP4787","21/118",0.00964812171164803,0.106488205725572,0,0,1.87807961471894,8.71615251207774,"PRKCG;JAG2;NOTCH3;SMAD1;NOTCH1;PRKCE;LRP5;PIK3R3;WNT9A;WNT16;DLL1;GLI3;PIK3CG;PIK3R5;PIK3C2B;BMP2;MAPK8;FGF9;SMO;HEY2;BMPR1B"
"102","Hippo Signaling Regulation Pathways WP4540","18/98",0.011527838651213,0.108598773642617,0,0,1.95087463556851,8.70673480259729,"PRKCG;NTRK1;PDGFRA;CSF1R;NGFR;FLT1;FLT3;PRKCE;INSR;FLT4;LEF1;CDH4;CDH2;PRKAR2B;GNAQ;KIT;PLCB1;PLCB2"
"103","Development Of Ureteric Collection System WP5053","12/60",0.0189416357481541,0.14668755125896,0,0,2.16521317829457,8.58808602627368,"GRIP1;GDF11;SMAD1;BMP2;MYCN;VANGL2;SMO;WT1;SPRY1;FAT4;GLI3;PBX1"
"104","Notch Signaling Pathway WP61","11/54",0.0211697421383443,0.156656091823748,0,0,2.21511346359592,8.53966638222153,"JAG2;NOTCH3;TLE1;NOTCH1;FBXW7;LCK;HEY2;DTX1;MAML3;DLL1;SAP30"
"105","Corticotropin Releasing Hormone Signaling Pathway WP2355","17/93",0.0144682556972395,0.12514101680989,0,0,1.93895861557731,8.21303759164202,"GNAZ;PARP1;JUP;KRT1;IL18;ARRB1;FOS;GNAI1;CRHBP;NR4A1;MAPK8;GNAQ;PLCG2;BCL2;FOSB;TCF4;RAPGEF3"
"106","Hippo Merlin Signaling Dysregulation WP4541","21/120",0.0116292145950041,0.108598773642617,0,0,1.83993216839932,8.19548998134712,"NTRK1;PDGFRA;CSF1R;NGFR;ITGAM;FLT1;ITGA4;FLT3;INSR;FLT4;ITGA2B;ITGAL;FOXM1;AMOT;CDH4;CDH2;PRKAR2B;KIT;ITGAX;ITGA6;ITGA9"
"107","Myometrial Relaxation And Contraction Pathways WP289","26/156",0.0102516689406398,0.106488205725572,0,0,1.736,7.95142642887175,"RGS18;ITPR1;ATP2A3;ADM;ARRB1;ETS2;SLC8A1;RYR3;ADCY6;RGS2;RGS1;PRKAR2B;GNG7;PLCG2;PDE4B;RGS9;PRKCG;PRKCE;IGFBP2;FOS;GNG11;MYL4;GNAQ;IL1B;GNB4;ATF3"
"108","Sudden Infant Death Syndrome SIDS Susceptibility Pathways WP706","26/157",0.0111076646618557,0.108598773642617,0,0,1.72265127536772,7.7521372831118,"IL1RN;VIPR2;CDCA7L;SLC1A3;GATA2;FOXM1;TNF;HDAC9;PRKAR2B;MYB;ACADM;PPARGC1B;SPTBN1;KCNH2;IL10;CHRNB4;MEF2C;NFYA;SSTR2;PBX1;TF;KCNQ1;IL1B;NOS1AP;TCF3;TP73"
"109","Development And Heterogeneity Of The ILC Family WP3893","7/32",0.0425431224093929,0.242168542945775,0,0,2.4222909618173,7.64774682510178,"NFIL3;BCL11B;GFI1;ZBTB16;IL1B;IL18;TNF"
"110","11P11 2 Copy Number Variation Syndrome WP5348","11/56",0.0272242103139356,0.181313240690811,0,0,2.11642722625773,7.62686004582628,"CD53;C11ORF96;ITGA4;B3GNT7;CD19;LEF1;HLA-DRA;ITGA6;MS4A1;GLI3;HBEGF"
"111","STING Pathway In Kawasaki Like Disease And COVID 19 WP4961","5/21",0.0595215292438021,0.307297197491257,0,0,2.70219700627716,7.62402510007703,"FCGR2A;IL1B;ITPR1;REL;NLRP3"
"112","Iron Metabolism In Placenta WP2007","3/11",0.0977743259606253,0.374520211028307,0,0,3.24095513748191,7.53552292066283,"TF;TFR2;SLC40A1"
"113","Nanoparticle Triggered Regulated Necrosis WP2513","3/11",0.0977743259606253,0.374520211028307,0,0,3.24095513748191,7.53552292066283,"MAPK8;PARP1;TNF"
"114","Th17 Cell Differentiation Pathway WP5130","13/69",0.0239079492861559,0.17307276331065,0,0,2.01062945779378,7.50677408969203,"RORC;CD3G;FOS;CD3E;CD3D;RUNX1;ZAP70;MAPK8;NFIL3;IRF4;LCK;IL1B;CD247"
"115","Urotensin II Mediated Signaling Pathway WP5158","13/69",0.0239079492861559,0.17307276331065,0,0,2.01062945779378,7.50677408969203,"ABCA1;PCNA;NCF2;NCF4;PTEN;CYBB;TNF;MMP9;MAPK8;ESPL1;IL1B;BCL2;CDK1"
"116","Hedgehog Signaling Pathway WP47","4/16",0.0763866249667871,0.345764348211418,0,0,2.88159588159588,7.41131379630644,"SMO;PTCH2;KIF7;GLI3"
"117","Airway Smooth Muscle Cell Contraction WP4962","4/16",0.0763866249667871,0.345764348211418,0,0,2.88159588159588,7.41131379630644,"GNAQ;CD38;PLCB1;MYLK"
"118","Mesodermal Commitment Pathway WP2857","24/145",0.0143685310945488,0.12514101680989,0,0,1.7208448117539,7.30105375889972,"TRIM71;VAV3;WDHD1;SMAD1;NCAPG2;LEF1;HMGA2;TET1;NLK;SMAD6;DLL1;ACVR2B;PBX1;MBTD1;CCDC88A;MEIS1;CSRP2;MTF2;DNMT3B;PLCH1;TCF4;AMH;JARID2;AHDC1"
"119","DNA Damage Response Only ATM Dependent WP710","19/110",0.0180455887339015,0.142026155854477,0,0,1.81009899191717,7.26728320623318,"BIK;INSR;LEF1;PTEN;PIK3R3;HMGB1;WNT16;PIK3CG;PIK3R5;PIK3C2B;FRAT1;MAPK8;CCND2;CAT;BCL2;MDM2;PMAIP1;RAC3;TP73"
"120","Canonical And Non Canonical Notch Signaling WP3845","6/27",0.0546951169768875,0.291415583252857,0,0,2.47108350586611,7.18092132875897,"JAG2;NOTCH3;NOTCH1;LEF1;MAML3;DLL1"
"121","Resistin As A Regulator Of Inflammation WP4481","7/33",0.0493402187240634,0.266222388868575,0,0,2.32899579878797,7.00798500505485,"ITPR1;PLCG2;RETN;PLCB1;TNF;PLCB2;PIK3CG"
"122","Kisspeptin Kisspeptin Receptor System In The Ovary WP4871","8/39",0.044083237627652,0.246537938385997,0,0,2.23285705372184,6.97025553457279,"PRKCG;PRKCE;ARRB1;AMH;PLCB1;MMP9;PLCB2;PIK3CG"
"123","Apoptosis WP254","15/84",0.0252533914488729,0.17562305048761,0,0,1.88331962112103,6.9283464618259,"HRK;HELLS;APAF1;GZMB;TNF;CASP10;IRF4;LTA;MDM2;BCL2;BIRC5;PMAIP1;TP63;TNFRSF21;TP73"
"124","Complement System In Neuronal Development And Plasticity WP5090","18/106",0.024550322817664,0.17562305048761,0,0,1.77272727272727,6.57155367008467,"FCN1;CX3CR1;C1QB;C1QA;CR2;ITGAM;CR1;APAF1;CFP;MERTK;C5;CASP10;PARD3;TYRO3;ITGAX;CSMD1;DLGAP5;C1QC"
"125","Interactions Of Natural Killer Cells In Pancreatic Cancer WP5092","6/28",0.0637440593690907,0.324072851448965,0,0,2.35862977602108,6.49302305293263,"KLRK1;KLRC4-KLRK1;GZMB;GATA2;TNF;FOXO1"
"126","Pleural Mesothelioma WP5087","61/437",0.0102136766059498,0.106488205725572,0,0,1.41284515073122,6.47652118398568,"FLT1;FLT3;FLT4;PTEN;BRCA1;HMGB1;FOXM1;LIMD1;PIK3CG;AMOT;CDH4;FRAT1;RASSF2;FRAT2;CCND2;CDH2;FGF9;MDK;RPS6KA1;MAP3K9;LGALS9;IL10;MAP4K1;PDGFRA;ITGA4;HGF;KIF23;WNT16;MMP9;CIT;TNNT1;IL1B;KIT;ITGA6;ATF3;HBEGF;CSF1R;LAMA3;LEF1;LRP5;PDGFA;FOXO1;MAPK8;TERT;E2F1;NLRP3;MAP2K6;CTHRC1;BARD1;NTRK1;NGFR;ANGPT2;ANGPT1;INSR;ASXL1;EFNA1;BCL2;MDM2;MDM4;EZH2;MAD2L1"
"127","Hepatocyte Growth Factor Receptor Signaling WP313","7/34",0.0567869455991004,0.29779610841733,0,0,2.24261138857562,6.43281597035917,"MAP4K1;MAPK8;HGF;PTEN;GAB1;PTK2B;FOS"
"128","Cohesin Complex Cornelia De Lange Syndrome WP5117","7/34",0.0567869455991004,0.29779610841733,0,0,2.24261138857562,6.43281597035917,"ESPL1;CDCA5;CDK1;ESCO2;AURKB;REC8;SMC1B"
"129","Hypothetical Craniofacial Development Pathway WP3655","2/7",0.159172003766382,0.486277772974358,0,0,3.45593056894889,6.35120509584049,"ARHGAP29;TP63"
"130","Activation Of NLRP3 Inflammasome By SARS CoV 2 WP4876","2/7",0.159172003766382,0.486277772974358,0,0,3.45593056894889,6.35120509584049,"IL1B;NLRP3"
"131","NOTCH1 Regulation Of Endothelial Cell Calcification WP3413","4/17",0.0920198340802595,0.373690301813737,0,0,2.65978615978616,6.34558785579077,"JAG2;NOTCH1;SOX6;DLL1"
"132","Cells And Molecules Involved In Local Acute Inflammatory Response WP4493","4/17",0.0920198340802595,0.373690301813737,0,0,2.65978615978616,6.34558785579077,"C5;ITGA4;ITGAL;TNF"
"133","Metabolic Pathway Of LDL HDL And TG Including Diseases WP4522","4/17",0.0920198340802595,0.373690301813737,0,0,2.65978615978616,6.34558785579077,"ABCA1;SCARB1;LIPC;LPL"
"134","PtdIns 4 5 P2 In Cytokinesis Pathway WP5199","3/12",0.120711051693683,0.418129849977927,0,0,2.88068821353915,6.09079923236286,"ANLN;RACGAP1;KIF23"
"135","GPCRs Class A Rhodopsin Like WP455","38/259",0.0181264613327785,0.142026155854477,0,0,1.49359899466694,5.98990320486207,"PTGER4;CX3CR1;SUCNR1;PTAFR;GPR63;OPRL1;CXCR4;ADRB1;GPR174;GPR173;HCAR3;CYSLTR2;HCAR1;CNR2;HRH2;CNR1;CXCR3;GPR171;CCRL2;P2RY1;CCR9;FFAR2;FFAR1;CHML;CCR5;NTSR1;PTGDR;CCR2;CCR1;P2RY13;P2RY10;OPN3;P2RY14;SSTR2;LPAR5;LPAR6;GPR18;F2RL3"
"136","Kynurenine Pathway And Links To Cell Senescence WP5044","5/23",0.082955920842867,0.353160935854022,0,0,2.40168463973389,5.97886394690616,"HAAO;IL1R2;QPRT;TNF;FOXO1"
"137","Complement Activation WP545","5/23",0.082955920842867,0.353160935854022,0,0,2.40168463973389,5.97886394690616,"C1QB;C1QA;C5;CFP;C1QC"
"138","Arrhythmogenic Right Ventricular Cardiomyopathy WP2118","13/74",0.0400373623888081,0.236063857933325,0,0,1.84530724792003,5.93809206709661,"ITGA4;JUP;ITGA2B;LEF1;CACNA2D4;CACNA1F;SLC8A1;CACNB2;CDH2;ITGA6;DSG2;DSC2;ITGA9"
"139","Photodynamic Therapy Induced NF kB Survival Signaling WP3617","7/35",0.0648923671686667,0.327411488896455,0,0,2.16239729337844,5.91421124398085,"BCL2A1;IL1B;REL;BIRC5;TNF;CXCL2;MMP9"
"140","Cannabinoid Receptor Signaling WP3869","6/29",0.0736184008024453,0.343264402945295,0,0,2.25595463137996,5.88547041683315,"FAAH;MAPK8;CNR2;PRKAR2B;CNR1;DAGLB"
"141","Complement System WP2806","16/95",0.0349716144723785,0.217673787276673,0,0,1.75445495883004,5.8830709334721,"FCN1;CR2;CR1;CD93;ITGA2B;WAS;F13A1;ADM;CFP;FCER2;C5;GNA15;SELL;CD19;ELANE;TLR2"
"142","Small Cell Lung Cancer WP4658","16/95",0.0349716144723785,0.217673787276673,0,0,1.75445495883004,5.8830709334721,"CDKN1C;APAF1;NOS2;ITGA2B;LAMA3;LAMB4;PTEN;PIK3R3;FHIT;CDK6;CCNE2;CKS2;E2F1;BCL2;E2F2;ITGA6"
"143","Ras Signaling WP4223","28/184",0.0250990877712926,0.17562305048761,0,0,1.55719150641026,5.73813200774658,"CSF1R;FLT1;FLT3;FLT4;PIK3R3;RASAL1;RASGRP2;RASAL3;ETS2;RASGRP4;MAPK8;GNG7;PLCG2;RAC3;PRKCG;NTRK1;PDGFRA;NGFR;INSR;GAB1;GAB2;GNG11;ZAP70;KIT;GNB4;REL;RGL1;RAPGEF5"
"144","Endoderm Differentiation WP2853","22/140",0.0316225583456268,0.202505998636418,0,0,1.61624280032347,5.58231602314978,"TRIM71;VAV3;WDHD1;NOTCH1;NCAPG2;LEF1;TET1;CDYL;NLK;FOXO1;PBX1;MBTD1;HHEX;SP4;MTF2;DNMT3B;PLCH1;TCF4;JARID2;SOX7;AHDC1;EZH2"
"145","Neuroinflammation And Glutamatergic Signaling WP5083","22/140",0.0316225583456268,0.202505998636418,0,0,1.61624280032347,5.58231602314978,"PRKCG;IL10;CNTF;IL1R2;INSR;GRIK5;IL10RA;SLC1A3;FOS;TNF;GRM2;IL1B;CAMK4;BCL2;LTA;LRRC8C;LRRC8B;PLCB1;DISC1;GLUL;PLCB2;TRPM4"
"146","Model For Regulation Of MSMP Expression In Cancer Cells And Its Proangiogenic Role In Ovarian Tumors WP4397","1/3",0.28020714640747,0.632603252567372,0,0,4.31855421686747,5.49417756489427,"CCR2"
"147","Ulcerative Colitis Signaling WP5174","4/18",0.109034690248197,0.393712462757753,0,0,2.46966354109211,5.4729946719774,"IL10;IL2RG;TNF;TLR2"
"148","Host Pathogen Interaction Of Human Coronaviruses MAPK Signaling WP4877","7/36",0.0736610108887237,0.343264402945295,0,0,2.08771520474659,5.4453492471627,"MAPK8;IFI27;RPS6KA1;BCL2;MAP3K9;FOS;MAP2K6"
"149","Matrix Metalloproteinases WP129","6/30",0.0843131963975818,0.353160935854022,0,0,2.16183574879227,5.34668867722089,"MMP11;MMP15;MMP17;MMP8;TNF;MMP9"
"150","Toll Like Receptor Signaling Related To MyD88 WP3858","6/30",0.0843131963975818,0.353160935854022,0,0,2.16183574879227,5.34668867722089,"TLR1;REL;TLR8;TLR7;TLR6;TLR2"
"151","Oligodendrocyte Specification And Differentiation Leading To Myelin Components For CNS WP4304","6/30",0.0843131963975818,0.353160935854022,0,0,2.16183574879227,5.34668867722089,"CNTF;BMP2;IL1B;SOX6;CXCL2;TNF"
"152","GPR143 In Melanocytes And Retinal Pigment Epithelium Cells WP4941","6/30",0.0843131963975818,0.353160935854022,0,0,2.16183574879227,5.34668867722089,"GNA15;GNAQ;ITPR1;ARRB1;PLCB1;PLCB2"
"153","Angiogenesis WP1539","5/24",0.0962489889683631,0.374520211028307,0,0,2.27515311697883,5.32571666176229,"SMAD1;PDGFRA;FLT1;ANGPT1;MMP9"
"154","miRNA Regulation Of P53 Pathway In Prostate Cancer WP3982","5/24",0.0962489889683631,0.374520211028307,0,0,2.27515311697883,5.32571666176229,"APAF1;SIAH1;PTEN;MDM2;PMAIP1"
"155","Unfolded Protein Response WP4925","5/24",0.0962489889683631,0.374520211028307,0,0,2.27515311697883,5.32571666176229,"PPP1R15A;IL1B;EIF2AK3;BCL2;PMAIP1"
"156","Fas Ligand Pathway And Stress Induction Of Heat Shock Proteins WP314","8/43",0.072146185445165,0.343264402945295,0,0,1.97723127935894,5.19826137750337,"MAPK8;APAF1;PARP1;CASP10;ARHGDIB;BCL2;TNF;LMNB1"
"157","Hedgehog Signaling Pathway WP4249","8/43",0.072146185445165,0.343264402945295,0,0,1.97723127935894,5.19826137750337,"CCND2;SMO;HHIP;PTCH2;BCL2;ARRB1;KIF7;GLI3"
"158","Vitamin B12 Metabolism WP1533","9/50",0.0697718484712759,0.341676846190219,0,0,1.89914687245566,5.05652539530561,"ABCA1;SCARB1;CUBN;IL1B;INSR;HBB;HBA1;MPO;TNF"
"159","Photodynamic Therapy Induced AP 1 Survival Signaling WP3611","9/50",0.0697718484712759,0.341676846190219,0,0,1.89914687245566,5.05652539530561,"CCNA2;PDGFRA;MAPK8;BCL2;BMF;FOS;TNF;HBEGF;MAP2K6"
"160","IL 4 Signaling Pathway WP395","9/50",0.0697718484712759,0.341676846190219,0,0,1.89914687245566,5.05652539530561,"CEBPA;DOK2;FES;INPP5D;IRS2;PTPN6;GAB2;FOS;IL2RG"
"161","Measles Virus Infection WP4630","21/136",0.0414300389037046,0.239933964433629,0,0,1.58251983497302,5.03834607480259,"APAF1;HSPA6;EIF2AK3;PIK3R3;CD3G;FOS;CD3E;IL2RG;CD3D;MAPK8;CCND2;CDK6;CCNE2;IL1B;CD28;BCL2;TLR7;HSPA1B;SLAMF1;TP73;TLR2"
"162","Ovarian Infertility WP34","7/37",0.0830928832402379,0.353160935854022,0,0,2.01801192202352,5.02040243495532,"CCND2;RAD51;NRIP1;MSH5;DMC1;BMPR1B;SYNE2"
"163","Photodynamic Therapy Induced HIF 1 Survival Signaling WP3614","7/37",0.0830928832402379,0.353160935854022,0,0,2.01801192202352,5.02040243495532,"ANGPT2;BCL2A1;NOS2;ANGPT1;IGFBP2;PMAIP1;BIRC5"
"164","Genetic Causes Of Porto Sinusoidal Vascular Disease WP5269","7/37",0.0830928832402379,0.353160935854022,0,0,2.01801192202352,5.02040243495532,"NOTCH1;NCF2;NCF4;BTK;CYBB;TLR8;SHCBP1"
"165","Type II Interferon Signaling WP619","7/37",0.0830928832402379,0.353160935854022,0,0,2.01801192202352,5.02040243495532,"CIITA;SPI1;NOS2;IRF4;IL1B;CYBB;IRF8"
"166","Homologous Recombination WP186","3/13",0.145380545428898,0.461064015503077,0,0,2.59247467438495,4.99932951843101,"RAD51;POLD1;BRCA2"
"167","BMP2 WNT4 FOXO1 Pathway In Primary Endometrial Stromal Cell Differentiation WP3876","3/13",0.145380545428898,0.461064015503077,0,0,2.59247467438495,4.99932951843101,"SMAD1;BMP2;FOXO1"
"168","Control Of Immune Tolerance By Vasoactive Intestinal Peptide WP4484","3/13",0.145380545428898,0.461064015503077,0,0,2.59247467438495,4.99932951843101,"IL10;CD86;CD28"
"169","Neuroinflammation WP4919","3/13",0.145380545428898,0.461064015503077,0,0,2.59247467438495,4.99932951843101,"MAPK8;NOS2;FOS"
"170","EGF EGFR Signaling Pathway WP437","24/159",0.039072639834855,0.23443583900913,0,0,1.54117392246047,4.99699876761786,"VAV3;MAP4K1;MEF2C;PCNA;PTEN;GAB1;GAB2;FOS;FOXO1;DNM1;VAV1;PIK3C2B;DOK2;MAPK8;INPP5D;STMN1;RPS6KA1;PXDN;GRB10;E2F1;REPS2;PTK2B;SPRY2;FOSB"
"171","Ectoderm Differentiation WP2858","21/137",0.0443305727997992,0.246537938385997,0,0,1.56878932796376,4.88847416141711,"GRAMD1B;JUP;ZBTB16;ELOVL2;GREB1;HMGB2;NLK;JAKMIP1;GLI3;EDA2R;RGMA;SOCS2;TRPM2;CCDC88C;RHPN1;ST8SIA4;SPRY2;TCF3;PDE7A;ANKS1B;SNCA"
"172","Tumor Suppressor Activity Of SMARCB1 WP4204","6/31",0.0958166646885663,0.374520211028307,0,0,2.07524637681159,4.86711404380078,"CDK6;SMO;DPF3;GLI3;SMARCA4;EZH2"
"173","Prostaglandin And Leukotriene Metabolism In Senescence WP5122","6/31",0.0958166646885663,0.374520211028307,0,0,2.07524637681159,4.86711404380078,"PTGER4;GNAQ;TBXAS1;ALOX5AP;PLCB1;GNAI1"
"174","Renin Angiotensin Aldosterone System RAAS WP4756","8/44",0.0805360214277683,0.353160935854022,0,0,1.92220073071137,4.84212114139259,"CREB3L3;CREB3L4;GNAQ;CAMK4;ITPR1;CTSG;PLCB2;CREB5"
"175","Male Infertility WP4673","22/145",0.0444212501596391,0.246537938385997,0,0,1.55010647477458,4.82708940752455,"ABCB1;PARP1;NOS2;INSR;XRCC2;LIG4;BRCA2;TNF;MMP9;ETV5;REC8;CDK9;CCNA1;MSH5;CAT;BCL2;MDM2;HLA-DRA;TRIP13;RGS9;RAG1;LTF"
"176","S1P Receptor Signal Transduction WP26","5/25",0.110546892696246,0.393712462757753,0,0,2.16127474649928,4.75980883021085,"RACGAP1;PLCB1;PLCB2;GNAI1;PIK3C2B"
"177","Differentiation Of White And Brown Adipocyte WP2895","5/25",0.110546892696246,0.393712462757753,0,0,2.16127474649928,4.75980883021085,"PLAC8;CEBPA;SMAD1;BMP2;PPARGC1B"
"178","Mammalian Disorder Of Sexual Development WP4842","5/25",0.110546892696246,0.393712462757753,0,0,2.16127474649928,4.75980883021085,"FGF9;WT1;CBX2;AMH;PBX1"
"179","Extracellular Vesicles In The Crosstalk Of Cardiac Cells WP4300","4/19",0.127335329242821,0.424026646378594,0,0,2.30489060489061,4.75022115493386,"PTEN;BIRC5;MMP9;ETS2"
"180","Cholestasis WP5238","4/19",0.127335329242821,0.424026646378594,0,0,2.30489060489061,4.75022115493386,"SCARB1;ABCC2;ABCB4;TJP2"
"181","Complement And Coagulation Cascades WP558","10/58",0.0737039183501158,0.343264402945295,0,0,1.80259761213295,4.70063255835118,"C1QB;THBD;C1QA;CR2;SERPINA1;CR1;VWF;TFPI;F5;C1QC"
"182","Peptide GPCRs WP24","12/72",0.0662789758381827,0.331893217355111,0,0,1.73100775193798,4.69775171215241,"CX3CR1;CCR1;ATP8A1;CXCR3;CCR9;OPRL1;CXCR4;CCR5;SSTR2;NTSR1;TSHR;CCR2"
"183","NAD Biosynthesis II From Tryptophan WP2485","2/8",0.198252235662987,0.536131617180575,0,0,2.87978142076503,4.66010589941381,"HAAO;QPRT"
"184","Cytosine Methylation WP3585","2/8",0.198252235662987,0.536131617180575,0,0,2.87978142076503,4.66010589941381,"DNMT1;TET1"
"185","ApoE And miR 146 In Inflammation And Atherosclerosis WP3926","2/8",0.198252235662987,0.536131617180575,0,0,2.87978142076503,4.66010589941381,"SPI1;TLR2"
"186","Serine Metabolism WP4688","2/8",0.198252235662987,0.536131617180575,0,0,2.87978142076503,4.66010589941381,"DHFR;TYMS"
"187","Effect Of Intestinal Microbiome On Anticoagulant Response Of Vitamin K Antagonists WP5273","2/8",0.198252235662987,0.536131617180575,0,0,2.87978142076503,4.66010589941381,"SCARB1;CD36"
"188","Breast Cancer Pathway WP4262","23/154",0.0472675937092417,0.260167086035992,0,0,1.52165700538776,4.64399118290298,"JAG2;NOTCH3;NOTCH1;PARP1;FLT4;LEF1;PTEN;LRP5;PIK3R3;BRCA1;FOS;BRCA2;WNT16;DLL1;FRAT1;FRAT2;CDK6;RAD51;FGF9;HEY2;KIT;E2F1;E2F2"
"189","Striated Muscle Contraction Pathway WP383","7/38",0.0931835453308455,0.374520211028307,0,0,1.95280562528259,4.63436730936943,"MYL4;MYBPC2;MYH3;TNNT1;TNNT3;NEB;TTN"
"190","MECP2 And Associated Rett Syndrome WP3584","12/73",0.0721716879877152,0.343264402945295,0,0,1.70253526496378,4.47546712318764,"MPP1;GABRR2;MEF2C;GPRIN1;TET3;PTEN;E2F1;TET1;NREP;POU4F1;EZH2;TAF1"
"191","Endothelin Pathways WP2197","6/32",0.108110564914002,0.393451564113254,0,0,1.99531772575251,4.438785461496,"GNA15;NPY;ADRB1;PLCB1;GNAI1;MYLK"
"192","Prion Disease Pathway WP3995","6/32",0.108110564914002,0.393451564113254,0,0,1.99531772575251,4.438785461496,"MEF2C;SPI1;BCL11A;IRF4;BCL2;PAX5"
"193","SARS CoV 2 Mitochondrial Chronic Oxidative Stress And Endothelial Dysfunction WP5183","5/26",0.125803446556825,0.423157047509319,0,0,2.05824193511301,4.26680661900398,"RPS6KA1;IL18;NLRP3;TNF;TERF2"
"194","Growth Factors And Hormones In Beta Cell Proliferation WP5385","5/26",0.125803446556825,0.423157047509319,0,0,2.05824193511301,4.26680661900398,"FLT1;INSR;PDGFA;FOXM1;FOXO1"
"195","Microtubule Cytoskeleton Regulation WP2038","8/46",0.0989723080194926,0.374520211028307,0,0,1.82082866741321,4.21142227405313,"DPYSL2;GNAQ;CAMK4;STMN1;PTEN;CDK1;KIF2C;AURKB"
"196","Endoplasmic Reticulum Stress Response In Coronavirus Infection WP4861","8/46",0.0989723080194926,0.374520211028307,0,0,1.82082866741321,4.21142227405313,"PPP1R15A;PPP1R16B;PPP1R3G;PPP1R15B;MAPK8;EIF2AK3;BCL2;PPP1R9A"
"197","T Cell Modulation In Pancreatic Cancer WP5078","8/46",0.0989723080194926,0.374520211028307,0,0,1.82082866741321,4.21142227405313,"CD86;IL10;ARG1;TNFSF4;CD28;LGALS9;PDCD1;ICOS"
"198","Apoptosis Modulation And Signaling WP1772","14/89",0.0746130275315964,0.345085252333633,0,0,1.6158163595215,4.19375466297633,"HRK;BLK;APAF1;BCL2A1;BIK;IL1R2;TNFRSF10C;FOS;MAPK8;CASP10;BCL2;BIRC5;PMAIP1;BMF"
"199","NF1 Copy Number Variation Syndrome WP5366","16/104",0.0702960513811965,0.341731169488152,0,0,1.57422771403354,4.17963699867152,"RTN4R;NGFR;DNMT1;PCNA;ATAD5;SDC2;CCNA2;HOXA9;ADAP2;EVI2A;RAD51;CCNE2;BCL2;JARID2;EVI2B;RAB11FIP4"
"200","Somatic Sex Determination WP4814","3/14",0.171511539860941,0.500994234856958,0,0,2.35666359689515,4.15504472721274,"FGF9;WT1;AMH"
"201","Hypertrophy Model WP516","4/20",0.146813764573316,0.461216826442587,0,0,2.16071428571429,4.1455256923561,"NR4A3;IL18;ATF3;HBEGF"
"202","Signal Transduction Through IL1R WP4496","6/33",0.121170647162292,0.418129849977927,0,0,1.92130971551261,4.05503063320507,"IL1RN;MAPK8;IL1B;IRAK3;TNF;MAP2K6"
"203","RAC1 PAK1 P38 MMP2 Pathway WP3303","11/68",0.0905725012651145,0.373690301813737,0,0,1.66974215199014,4.01006048320788,"DOK2;MAPK8;ANGPT2;RAD51;MSH2;ANGPT1;NOS2;TIE1;STMN1;BIRC5;FOXO1"
"204","Phosphodiesterases In Neuronal Function WP4222","9/54",0.1026773533366,0.384174816416715,0,0,1.72994678277697,3.93764206842321,"PDE1B;PDE6G;PDE3B;PDE4B;PDE6B;PDE8B;PDE7A;PDE9A;ADCY6"
"205","Interferon Type I Signaling Pathways WP585","9/54",0.1026773533366,0.384174816416715,0,0,1.72994678277697,3.93764206842321,"ZAP70;PTPRC;LCK;REL;IRS2;PTPN6;GAB2;VAV1;MAP2K6"
"206","Photodynamic Therapy Induced Unfolded Protein Response WP3613","5/27",0.141964436199995,0.458972400530081,0,0,1.96457574294368,3.83520292392761,"PPP1R15A;EDEM1;EIF2AK3;ERP27;ATF3"
"207","DYRK1A Involvement Regarding Cell Proliferation In Brain Development WP5180","10/62",0.104926288219823,0.390396133823475,0,0,1.66356392881078,3.75050020672872,"NOTCH1;CDK6;TFDP2;GMNN;DYRK1A;SPRY2;LIN9;DLL1;DNM1;FOXO1"
"208","Alstrom Syndrome WP5202","6/34",0.134967159363264,0.442798660768148,0,0,1.85258799171843,3.71022205170252,"TFDP2;SMO;IFT81;ALMS1;CEP192;GPRASP2"
