"","importance","Ens_id","description","Category"
"ENSG00000113739",0.0430206349206349,"STC2","stanniocalcin 2 [Source:HGNC Symbol;Acc:HGNC:11374]","Small"
"ENSG00000121039",0.0429821050259184,"RDH10","retinol dehydrogenase 10 [Source:HGNC Symbol;Acc:HGNC:19975]","Small"
"ENSG00000100721",0.0428822208472184,"TCL1A","TCL1 family AKT coactivator A [Source:HGNC Symbol;Acc:HGNC:11648]","Small"
"ENSG00000119535",0.0428466910325273,"CSF3R","colony stimulating factor 3 receptor [Source:HGNC Symbol;Acc:HGNC:2439]","Small"
"ENSG00000178467",0.0428070175438597,"P4HTM","prolyl 4-hydroxylase, transmembrane [Source:HGNC Symbol;Acc:HGNC:28858]","Small"
"ENSG00000228252",0.0427928992997221,"COL6A4P2","collagen type VI alpha 4 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:38501]","Small"
"ENSG00000160062",0.0427757253568214,"ZBTB8A","zinc finger and BTB domain containing 8A [Source:HGNC Symbol;Acc:HGNC:24172]","Small"
"ENSG00000176894",0.042741308053883,"PXMP2","peroxisomal membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:9716]","Small"
"ENSG00000136807",0.0426844945484568,"CDK9","cyclin dependent kinase 9 [Source:HGNC Symbol;Acc:HGNC:1780]","Small"
"ENSG00000168229",0.0426275801493193,"PTGDR","prostaglandin D2 receptor [Source:HGNC Symbol;Acc:HGNC:9591]","Small"
"ENSG00000213462",0.0426187248665643,"ERV3-1","endogenous retrovirus group 3 member 1, envelope [Source:HGNC Symbol;Acc:HGNC:3454]","Small"
"ENSG00000071073",0.0426094446034775,"MGAT4A","alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase A [Source:HGNC Symbol;Acc:HGNC:7047]","Small"
"ENSG00000125637",0.0425772151981851,"PSD4","pleckstrin and Sec7 domain containing 4 [Source:HGNC Symbol;Acc:HGNC:19096]","Small"
"ENSG00000164530",0.0425692307692308,"PI16","peptidase inhibitor 16 [Source:HGNC Symbol;Acc:HGNC:21245]","Small"
"ENSG00000129993",0.0425262218158207,"CBFA2T3","CBFA2/RUNX1 partner transcriptional co-repressor 3 [Source:HGNC Symbol;Acc:HGNC:1537]","Small"
"ENSG00000110448",0.0424853354488545,"CD5","CD5 molecule [Source:HGNC Symbol;Acc:HGNC:1685]","Small"
"ENSG00000163625",0.0424750475864035,"WDFY3","WD repeat and FYVE domain containing 3 [Source:HGNC Symbol;Acc:HGNC:20751]","Small"
"ENSG00000128656",0.0424608147606869,"CHN1","chimerin 1 [Source:HGNC Symbol;Acc:HGNC:1943]","Small"
"ENSG00000121350",0.0424554002447242,"PYROXD1","pyridine nucleotide-disulphide oxidoreductase domain 1 [Source:HGNC Symbol;Acc:HGNC:26162]","Small"
"ENSG00000125148",0.0424024475524476,"MT2A","metallothionein 2A [Source:HGNC Symbol;Acc:HGNC:7406]","Small"
"ENSG00000088543",0.0423802975735749,"C3orf18","chromosome 3 open reading frame 18 [Source:HGNC Symbol;Acc:HGNC:24837]","Small"
"ENSG00000125089",0.042250948201338,"SH3TC1","SH3 domain and tetratricopeptide repeats 1 [Source:HGNC Symbol;Acc:HGNC:26009]","Small"
"ENSG00000163053",0.0422310911914173,"SLC16A14","solute carrier family 16 member 14 [Source:HGNC Symbol;Acc:HGNC:26417]","Small"
"ENSG00000164105",0.0420485114611888,"SAP30","Sin3A associated protein 30 [Source:HGNC Symbol;Acc:HGNC:10532]","Small"
"ENSG00000135272",0.0419967418546366,"MDFIC","MyoD family inhibitor domain containing [Source:HGNC Symbol;Acc:HGNC:28870]","Small"
"ENSG00000205309",0.0419868713531536,"NT5M","5',3'-nucleotidase, mitochondrial [Source:HGNC Symbol;Acc:HGNC:15769]","Small"
"ENSG00000165209",0.0418847917879709,"STRBP","spermatid perinuclear RNA binding protein [Source:HGNC Symbol;Acc:HGNC:16462]","Small"
"ENSG00000136560",0.0418471723944256,"TANK","TRAF family member associated NFKB activator [Source:HGNC Symbol;Acc:HGNC:11562]","Small"
"ENSG00000225968",0.0417806194941745,"ELFN1","extracellular leucine rich repeat and fibronectin type III domain containing 1 [Source:HGNC Symbol;Acc:HGNC:33154]","Small"
"ENSG00000188234",0.041753511060692,"AGAP4","ArfGAP with GTPase domain, ankyrin repeat and PH domain 4 [Source:HGNC Symbol;Acc:HGNC:23459]","Small"
"ENSG00000160683",0.0417465431286341,"CXCR5","C-X-C motif chemokine receptor 5 [Source:HGNC Symbol;Acc:HGNC:1060]","Small"
"ENSG00000198502",0.0416825589615063,"HLA-DRB5","major histocompatibility complex, class II, DR beta 5 [Source:HGNC Symbol;Acc:HGNC:4953]","Small"
"ENSG00000138346",0.0416264306183287,"DNA2","DNA replication helicase/nuclease 2 [Source:HGNC Symbol;Acc:HGNC:2939]","Small"
"ENSG00000184574",0.041540238806062,"LPAR5","lysophosphatidic acid receptor 5 [Source:HGNC Symbol;Acc:HGNC:13307]","Small"
"ENSG00000052802",0.0415298885239625,"MSMO1","methylsterol monooxygenase 1 [Source:HGNC Symbol;Acc:HGNC:10545]","Small"
"ENSG00000160191",0.041457151571565,"PDE9A","phosphodiesterase 9A [Source:HGNC Symbol;Acc:HGNC:8795]","Small"
"ENSG00000104689",0.041422009569378,"TNFRSF10A","TNF receptor superfamily member 10a [Source:HGNC Symbol;Acc:HGNC:11904]","Small"
"ENSG00000182866",0.0413287803281989,"LCK","LCK proto-oncogene, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:6524]","Small"
"ENSG00000134121",0.0412093422916952,"CHL1","cell adhesion molecule L1 like [Source:HGNC Symbol;Acc:HGNC:1939]","Small"
"ENSG00000130584",0.0411504283305538,"ZBTB46","zinc finger and BTB domain containing 46 [Source:HGNC Symbol;Acc:HGNC:16094]","Small"
"ENSG00000116824",0.0411180952380952,"CD2","CD2 molecule [Source:HGNC Symbol;Acc:HGNC:1639]","Small"
"ENSG00000117266",0.0410260651228756,"CDK18","cyclin dependent kinase 18 [Source:HGNC Symbol;Acc:HGNC:8751]","Small"
"ENSG00000106537",0.040991452991453,"TSPAN13","tetraspanin 13 [Source:HGNC Symbol;Acc:HGNC:21643]","Small"
"ENSG00000108551",0.0409808080808081,"RASD1","ras related dexamethasone induced 1 [Source:HGNC Symbol;Acc:HGNC:15828]","Small"
"ENSG00000257950",0.040961038961039,"P2RX5-TAX1BP3","P2RX5-TAX1BP3 readthrough (NMD candidate) [Source:HGNC Symbol;Acc:HGNC:49191]","Small"
"ENSG00000087253",0.0409589560766031,"LPCAT2","lysophosphatidylcholine acyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:26032]","Small"
"ENSG00000119139",0.0408569024110463,"TJP2","tight junction protein 2 [Source:HGNC Symbol;Acc:HGNC:11828]","Small"
"ENSG00000173207",0.0408507574156274,"CKS1B","CDC28 protein kinase regulatory subunit 1B [Source:HGNC Symbol;Acc:HGNC:19083]","Small"
"ENSG00000161267",0.0408122350554787,"BDH1","3-hydroxybutyrate dehydrogenase 1 [Source:HGNC Symbol;Acc:HGNC:1027]","Small"
"ENSG00000118777",0.0407817694954307,"ABCG2","ATP binding cassette subfamily G member 2 (Junior blood group) [Source:HGNC Symbol;Acc:HGNC:74]","Small"
"ENSG00000154265",0.0407679302069556,"ABCA5","ATP binding cassette subfamily A member 5 [Source:HGNC Symbol;Acc:HGNC:35]","Small"
"ENSG00000182511",0.0407457083721871,"FES","FES proto-oncogene, tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:3657]","Small"
"ENSG00000142669",0.0406840429303024,"SH3BGRL3","SH3 domain binding glutamate rich protein like 3 [Source:HGNC Symbol;Acc:HGNC:15568]","Small"
"ENSG00000185090",0.0406827606347877,"MANEAL","mannosidase endo-alpha like [Source:HGNC Symbol;Acc:HGNC:26452]","Small"
"ENSG00000169403",0.0406474009564268,"PTAFR","platelet activating factor receptor [Source:HGNC Symbol;Acc:HGNC:9582]","Small"
"ENSG00000163191",0.0405452380259377,"S100A11","S100 calcium binding protein A11 [Source:HGNC Symbol;Acc:HGNC:10488]","Small"
"ENSG00000184368",0.0404835489384284,"MAP7D2","MAP7 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25899]","Small"
"ENSG00000166343",0.0404070596070596,"MSS51","MSS51 mitochondrial translational activator [Source:HGNC Symbol;Acc:HGNC:21000]","Small"
"ENSG00000023909",0.0403917097239678,"GCLM","glutamate-cysteine ligase modifier subunit [Source:HGNC Symbol;Acc:HGNC:4312]","Small"
"ENSG00000140932",0.0403028185561223,"CMTM2","CKLF like MARVEL transmembrane domain containing 2 [Source:HGNC Symbol;Acc:HGNC:19173]","Small"
"ENSG00000106327",0.0402463069438302,"TFR2","transferrin receptor 2 [Source:HGNC Symbol;Acc:HGNC:11762]","Small"
"ENSG00000092445",0.0402458839406208,"TYRO3","TYRO3 protein tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:12446]","Small"
"ENSG00000169385",0.0401536073879995,"RNASE2","ribonuclease A family member 2 [Source:HGNC Symbol;Acc:HGNC:10045]","Small"
"ENSG00000176678",0.0400686554621849,"FOXL1","forkhead box L1 [Source:HGNC Symbol;Acc:HGNC:3817]","Small"
"ENSG00000183785",0.0400501301512095,"TUBA8","tubulin alpha 8 [Source:HGNC Symbol;Acc:HGNC:12410]","Small"
"ENSG00000173334",0.0400446628479948,"TRIB1","tribbles pseudokinase 1 [Source:HGNC Symbol;Acc:HGNC:16891]","Small"
"ENSG00000105810",0.0398953137624562,"CDK6","cyclin dependent kinase 6 [Source:HGNC Symbol;Acc:HGNC:1777]","Small"
"ENSG00000158089",0.0398753474835666,"GALNT14","polypeptide N-acetylgalactosaminyltransferase 14 [Source:HGNC Symbol;Acc:HGNC:22946]","Small"
"ENSG00000108239",0.0398412940696474,"TBC1D12","TBC1 domain family member 12 [Source:HGNC Symbol;Acc:HGNC:29082]","Small"
"ENSG00000151491",0.0398178355849382,"EPS8","epidermal growth factor receptor pathway substrate 8 [Source:HGNC Symbol;Acc:HGNC:3420]","Small"
"ENSG00000112742",0.03972262941441,"TTK","TTK protein kinase [Source:HGNC Symbol;Acc:HGNC:12401]","Small"
"ENSG00000197296",0.0397162071555035,"FITM2","fat storage inducing transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:16135]","Small"
"ENSG00000117643",0.0396664681357951,"MAN1C1","mannosidase alpha class 1C member 1 [Source:HGNC Symbol;Acc:HGNC:19080]","Small"
"ENSG00000103187",0.039660679597221,"COTL1","coactosin like F-actin binding protein 1 [Source:HGNC Symbol;Acc:HGNC:18304]","Small"
"ENSG00000116062",0.0396218602147074,"MSH6","mutS homolog 6 [Source:HGNC Symbol;Acc:HGNC:7329]","Small"
"ENSG00000206579",0.0395642417203393,"XKR4","XK related 4 [Source:HGNC Symbol;Acc:HGNC:29394]","Small"
"ENSG00000114541",0.0394590918130796,"FRMD4B","FERM domain containing 4B [Source:HGNC Symbol;Acc:HGNC:24886]","Small"
"ENSG00000176435",0.0392115589740983,"CLEC14A","C-type lectin domain containing 14A [Source:HGNC Symbol;Acc:HGNC:19832]","Small"
"ENSG00000127951",0.0392052883049644,"FGL2","fibrinogen like 2 [Source:HGNC Symbol;Acc:HGNC:3696]","Small"
"ENSG00000177238",0.0391862810687814,"TRIM72","tripartite motif containing 72 [Source:HGNC Symbol;Acc:HGNC:32671]","Small"
"ENSG00000168671",0.0390895104895105,"UGT3A2","UDP glycosyltransferase family 3 member A2 [Source:HGNC Symbol;Acc:HGNC:27266]","Small"
"ENSG00000112290",0.0390780315431573,"WASF1","WASP family member 1 [Source:HGNC Symbol;Acc:HGNC:12732]","Small"
"ENSG00000213903",0.0390502024131683,"LTB4R","leukotriene B4 receptor [Source:HGNC Symbol;Acc:HGNC:6713]","Small"
"ENSG00000124780",0.0390461218085865,"KCNK17","potassium two pore domain channel subfamily K member 17 [Source:HGNC Symbol;Acc:HGNC:14465]","Small"
"ENSG00000175040",0.0390437590085266,"CHST2","carbohydrate sulfotransferase 2 [Source:HGNC Symbol;Acc:HGNC:1970]","Small"
"ENSG00000112902",0.0389019129019129,"SEMA5A","semaphorin 5A [Source:HGNC Symbol;Acc:HGNC:10736]","Small"
"ENSG00000164929",0.0388990184441612,"BAALC","BAALC binder of MAP3K1 and KLF4 [Source:HGNC Symbol;Acc:HGNC:14333]","Small"
"ENSG00000187741",0.0388859487961945,"FANCA","FA complementation group A [Source:HGNC Symbol;Acc:HGNC:3582]","Small"
"ENSG00000104738",0.0388524342699568,"MCM4","minichromosome maintenance complex component 4 [Source:HGNC Symbol;Acc:HGNC:6947]","Small"
"ENSG00000133612",0.0387867296327886,"AGAP3","ArfGAP with GTPase domain, ankyrin repeat and PH domain 3 [Source:HGNC Symbol;Acc:HGNC:16923]","Small"
"ENSG00000185811",0.0387813286508633,"IKZF1","IKAROS family zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:13176]","Small"
"ENSG00000146963",0.0387802912049243,"LUC7L2","LUC7 like 2, pre-mRNA splicing factor [Source:HGNC Symbol;Acc:HGNC:21608]","Small"
"ENSG00000142583",0.038732072126586,"SLC2A5","solute carrier family 2 member 5 [Source:HGNC Symbol;Acc:HGNC:11010]","Small"
"ENSG00000041880",0.0387231629646224,"PARP3","poly(ADP-ribose) polymerase family member 3 [Source:HGNC Symbol;Acc:HGNC:273]","Small"
"ENSG00000104974",0.0386320640310454,"LILRA1","leukocyte immunoglobulin like receptor A1 [Source:HGNC Symbol;Acc:HGNC:6602]","Small"
"ENSG00000136634",0.038540673691746,"IL10","interleukin 10 [Source:HGNC Symbol;Acc:HGNC:5962]","Small"
"ENSG00000176834",0.0384969646338068,"VSIG10","V-set and immunoglobulin domain containing 10 [Source:HGNC Symbol;Acc:HGNC:26078]","Small"
"ENSG00000124788",0.0384746832234714,"ATXN1","ataxin 1 [Source:HGNC Symbol;Acc:HGNC:10548]","Small"
"ENSG00000100243",0.038417685939699,"CYB5R3","cytochrome b5 reductase 3 [Source:HGNC Symbol;Acc:HGNC:2873]","Small"
"ENSG00000117228",0.0383560622046553,"GBP1","guanylate binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4182]","Small"
"ENSG00000108622",0.0383203736422194,"ICAM2","intercellular adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:5345]","Small"
"ENSG00000106089",0.0383055090639333,"STX1A","syntaxin 1A [Source:HGNC Symbol;Acc:HGNC:11433]","Small"
"ENSG00000185442",0.0382706127206127,"FAM174B","family with sequence similarity 174 member B [Source:HGNC Symbol;Acc:HGNC:34339]","Small"
"ENSG00000153563",0.0382578535264835,"CD8A","CD8 subunit alpha [Source:HGNC Symbol;Acc:HGNC:1706]","Small"
"ENSG00000196189",0.0381969125523877,"SEMA4A","semaphorin 4A [Source:HGNC Symbol;Acc:HGNC:10729]","Small"
"ENSG00000019991",0.0381788618110357,"HGF","hepatocyte growth factor [Source:HGNC Symbol;Acc:HGNC:4893]","Small"
"ENSG00000166813",0.0381410644222816,"KIF7","kinesin family member 7 [Source:HGNC Symbol;Acc:HGNC:30497]","Small"
"ENSG00000177599",0.0380934959349593,"ZNF491","zinc finger protein 491 [Source:HGNC Symbol;Acc:HGNC:23706]","Small"
"ENSG00000104723",0.0380581081081081,"TUSC3","tumor suppressor candidate 3 [Source:HGNC Symbol;Acc:HGNC:30242]","Small"
"ENSG00000158164",0.0380360215053763,"TMSB15A","thymosin beta 15A [Source:HGNC Symbol;Acc:HGNC:30744]","Small"
"ENSG00000102837",0.037928635683108,"OLFM4","olfactomedin 4 [Source:HGNC Symbol;Acc:HGNC:17190]","Small"
"ENSG00000159176",0.0378362952618118,"CSRP1","cysteine and glycine rich protein 1 [Source:HGNC Symbol;Acc:HGNC:2469]","Small"
"ENSG00000167984",0.0376527777777778,"NLRC3","NLR family CARD domain containing 3 [Source:HGNC Symbol;Acc:HGNC:29889]","Small"
"ENSG00000100003",0.0376431598031598,"SEC14L2","SEC14 like lipid binding 2 [Source:HGNC Symbol;Acc:HGNC:10699]","Small"
"ENSG00000168542",0.0376409523809524,"COL3A1","collagen type III alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2201]","Small"
"ENSG00000196159",0.0374574025974026,"FAT4","FAT atypical cadherin 4 [Source:HGNC Symbol;Acc:HGNC:23109]","Small"
"ENSG00000151150",0.0373933333333333,"ANK3","ankyrin 3 [Source:HGNC Symbol;Acc:HGNC:494]","Small"
"ENSG00000186407",0.0373747603816263,"CD300E","CD300e molecule [Source:HGNC Symbol;Acc:HGNC:28874]","Small"
"ENSG00000101190",0.0373536824339234,"TCFL5","transcription factor like 5 [Source:HGNC Symbol;Acc:HGNC:11646]","Small"
"ENSG00000184588",0.0373452042218297,"PDE4B","phosphodiesterase 4B [Source:HGNC Symbol;Acc:HGNC:8781]","Small"
"ENSG00000172005",0.0373273616794165,"MAL","mal, T cell differentiation protein [Source:HGNC Symbol;Acc:HGNC:6817]","Small"
"ENSG00000231889",0.0372935556051126,"TRAF3IP2-AS1","TRAF3IP2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40005]","Small"
"ENSG00000040608",0.0372455843173015,"RTN4R","reticulon 4 receptor [Source:HGNC Symbol;Acc:HGNC:18601]","Small"
"ENSG00000143036",0.0371702979640114,"SLC44A3","solute carrier family 44 member 3 [Source:HGNC Symbol;Acc:HGNC:28689]","Small"
"ENSG00000215580",0.0370768399716225,"BCORP1","BCL6 corepressor pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:23953]","Small"
"ENSG00000198732",0.0370652375963907,"SMOC1","SPARC related modular calcium binding 1 [Source:HGNC Symbol;Acc:HGNC:20318]","Small"
"ENSG00000007171",0.0370235262151533,"NOS2","nitric oxide synthase 2 [Source:HGNC Symbol;Acc:HGNC:7873]","Small"
"ENSG00000115170",0.0369291114691213,"ACVR1","activin A receptor type 1 [Source:HGNC Symbol;Acc:HGNC:171]","Small"
"ENSG00000198336",0.0369004510057859,"MYL4","myosin light chain 4 [Source:HGNC Symbol;Acc:HGNC:7585]","Small"
"ENSG00000005381",0.0368980842911877,"MPO","myeloperoxidase [Source:HGNC Symbol;Acc:HGNC:7218]","Small"
"ENSG00000184261",0.0368544465520725,"KCNK12","potassium two pore domain channel subfamily K member 12 [Source:HGNC Symbol;Acc:HGNC:6274]","Small"
"ENSG00000186187",0.0367737545941016,"ZNRF1","zinc and ring finger 1 [Source:HGNC Symbol;Acc:HGNC:18452]","Small"
"ENSG00000140678",0.0367592594530993,"ITGAX","integrin subunit alpha X [Source:HGNC Symbol;Acc:HGNC:6152]","Small"
"ENSG00000182154",0.0367563025210084,"MRPL41","mitochondrial ribosomal protein L41 [Source:HGNC Symbol;Acc:HGNC:14492]","Small"
"ENSG00000164056",0.0366886181838939,"SPRY1","sprouty RTK signaling antagonist 1 [Source:HGNC Symbol;Acc:HGNC:11269]","Small"
"ENSG00000176225",0.0366235512004068,"RTTN","rotatin [Source:HGNC Symbol;Acc:HGNC:18654]","Small"
"ENSG00000243753",0.0366149731829213,"HLA-L","major histocompatibility complex, class I, L (pseudogene) [Source:HGNC Symbol;Acc:HGNC:4970]","Small"
"ENSG00000106571",0.0364979020979021,"GLI3","GLI family zinc finger 3 [Source:HGNC Symbol;Acc:HGNC:4319]","Small"
"ENSG00000100504",0.0364731914893617,"PYGL","glycogen phosphorylase L [Source:HGNC Symbol;Acc:HGNC:9725]","Small"
"ENSG00000140488",0.0364291002078261,"CELF6","CUGBP Elav-like family member 6 [Source:HGNC Symbol;Acc:HGNC:14059]","Small"
"ENSG00000184730",0.0364040179493264,"APOBR","apolipoprotein B receptor [Source:HGNC Symbol;Acc:HGNC:24087]","Small"
"ENSG00000227507",0.0363655844155844,"LTB","lymphotoxin beta [Source:HGNC Symbol;Acc:HGNC:6711]","Small"
"ENSG00000145936",0.0363652564739084,"KCNMB1","potassium calcium-activated channel subfamily M regulatory beta subunit 1 [Source:HGNC Symbol;Acc:HGNC:6285]","Small"
"ENSG00000177508",0.0363621013133208,"IRX3","iroquois homeobox 3 [Source:HGNC Symbol;Acc:HGNC:14360]","Small"
"ENSG00000204252",0.0363489743589744,"HLA-DOA","major histocompatibility complex, class II, DO alpha [Source:HGNC Symbol;Acc:HGNC:4936]","Small"
"ENSG00000151376",0.0363361127648055,"ME3","malic enzyme 3 [Source:HGNC Symbol;Acc:HGNC:6985]","Small"
"ENSG00000106018",0.0363187524146334,"VIPR2","vasoactive intestinal peptide receptor 2 [Source:HGNC Symbol;Acc:HGNC:12695]","Small"
"ENSG00000165912",0.036304321607597,"PACSIN3","protein kinase C and casein kinase substrate in neurons 3 [Source:HGNC Symbol;Acc:HGNC:8572]","Small"
"ENSG00000183196",0.0362735224442072,"CHST6","carbohydrate sulfotransferase 6 [Source:HGNC Symbol;Acc:HGNC:6938]","Small"
"ENSG00000136859",0.0362255617529881,"ANGPTL2","angiopoietin like 2 [Source:HGNC Symbol;Acc:HGNC:490]","Small"
"ENSG00000125910",0.0362055555555556,"S1PR4","sphingosine-1-phosphate receptor 4 [Source:HGNC Symbol;Acc:HGNC:3170]","Small"
"ENSG00000133246",0.0361905210428953,"PRAM1","PML-RARA regulated adaptor molecule 1 [Source:HGNC Symbol;Acc:HGNC:30091]","Small"
"ENSG00000104081",0.0361889845369042,"BMF","Bcl2 modifying factor [Source:HGNC Symbol;Acc:HGNC:24132]","Small"
"ENSG00000101752",0.036140350877193,"MIB1","MIB E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:21086]","Small"
"ENSG00000116701",0.036135087836434,"NCF2","neutrophil cytosolic factor 2 [Source:HGNC Symbol;Acc:HGNC:7661]","Small"
"ENSG00000174136",0.0360003415685734,"RGMB","repulsive guidance molecule BMP co-receptor b [Source:HGNC Symbol;Acc:HGNC:26896]","Small"
"ENSG00000157510",0.0359483870967742,"AFAP1L1","actin filament associated protein 1 like 1 [Source:HGNC Symbol;Acc:HGNC:26714]","Small"
"ENSG00000139679",0.0359030763038353,"LPAR6","lysophosphatidic acid receptor 6 [Source:HGNC Symbol;Acc:HGNC:15520]","Small"
"ENSG00000130529",0.0358872432695733,"TRPM4","transient receptor potential cation channel subfamily M member 4 [Source:HGNC Symbol;Acc:HGNC:17993]","Small"
"ENSG00000160183",0.0358871572871573,"TMPRSS3","transmembrane serine protease 3 [Source:HGNC Symbol;Acc:HGNC:11877]","Small"
"ENSG00000166562",0.0358648447574171,"SEC11C","SEC11 homolog C, signal peptidase complex subunit [Source:HGNC Symbol;Acc:HGNC:23400]","Small"
"ENSG00000165185",0.0358644700120599,"KIAA1958","KIAA1958 [Source:HGNC Symbol;Acc:HGNC:23427]","Small"
"ENSG00000198851",0.0358547550046317,"CD3E","CD3 epsilon subunit of T-cell receptor complex [Source:HGNC Symbol;Acc:HGNC:1674]","Small"
"ENSG00000071564",0.0358428571428571,"TCF3","transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:11633]","Small"
"ENSG00000110987",0.0358084656084656,"BCL7A","BAF chromatin remodeling complex subunit BCL7A [Source:HGNC Symbol;Acc:HGNC:1004]","Small"
"ENSG00000176714",0.0358019466871925,"CCDC121","coiled-coil domain containing 121 [Source:HGNC Symbol;Acc:HGNC:25833]","Small"
"ENSG00000136167",0.0357637952559301,"LCP1","lymphocyte cytosolic protein 1 [Source:HGNC Symbol;Acc:HGNC:6528]","Small"
"ENSG00000173611",0.0357354714495618,"SCAI","suppressor of cancer cell invasion [Source:HGNC Symbol;Acc:HGNC:26709]","Small"
"ENSG00000138675",0.0356333333333333,"FGF5","fibroblast growth factor 5 [Source:HGNC Symbol;Acc:HGNC:3683]","Small"
"ENSG00000133067",0.0356302151954326,"LGR6","leucine rich repeat containing G protein-coupled receptor 6 [Source:HGNC Symbol;Acc:HGNC:19719]","Small"
"ENSG00000101017",0.035611217948718,"CD40","CD40 molecule [Source:HGNC Symbol;Acc:HGNC:11919]","Small"
"ENSG00000137942",0.0355392258030496,"FNBP1L","formin binding protein 1 like [Source:HGNC Symbol;Acc:HGNC:20851]","Small"
"ENSG00000172493",0.0355387412587413,"AFF1","ALF transcription elongation factor 1 [Source:HGNC Symbol;Acc:HGNC:7135]","Small"
"ENSG00000171049",0.0355109056956116,"FPR2","formyl peptide receptor 2 [Source:HGNC Symbol;Acc:HGNC:3827]","Small"
"ENSG00000186638",0.0354154164675904,"KIF24","kinesin family member 24 [Source:HGNC Symbol;Acc:HGNC:19916]","Small"
"ENSG00000185950",0.0352261418236896,"IRS2","insulin receptor substrate 2 [Source:HGNC Symbol;Acc:HGNC:6126]","Small"
"ENSG00000124191",0.0351617871409978,"TOX2","TOX high mobility group box family member 2 [Source:HGNC Symbol;Acc:HGNC:16095]","Small"
"ENSG00000145687",0.0351316008905488,"SSBP2","single stranded DNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:15831]","Small"
"ENSG00000115457",0.0351119413881599,"IGFBP2","insulin like growth factor binding protein 2 [Source:HGNC Symbol;Acc:HGNC:5471]","Small"
"ENSG00000239732",0.0350747474747475,"TLR9","toll like receptor 9 [Source:HGNC Symbol;Acc:HGNC:15633]","Small"
"ENSG00000064666",0.0350687418401704,"CNN2","calponin 2 [Source:HGNC Symbol;Acc:HGNC:2156]","Small"
"ENSG00000168280",0.0349671454631023,"KIF5C","kinesin family member 5C [Source:HGNC Symbol;Acc:HGNC:6325]","Small"
"ENSG00000165025",0.0349180850514129,"SYK","spleen associated tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:11491]","Small"
"ENSG00000060558",0.0348587177451513,"GNA15","G protein subunit alpha 15 [Source:HGNC Symbol;Acc:HGNC:4383]","Small"
"ENSG00000100060",0.0348304985855648,"MFNG","MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase [Source:HGNC Symbol;Acc:HGNC:7038]","Small"
"ENSG00000117016",0.0347798601398601,"RIMS3","regulating synaptic membrane exocytosis 3 [Source:HGNC Symbol;Acc:HGNC:21292]","Small"
"ENSG00000165168",0.0347782945736434,"CYBB","cytochrome b-245 beta chain [Source:HGNC Symbol;Acc:HGNC:2578]","Small"
"ENSG00000087074",0.034764315711593,"PPP1R15A","protein phosphatase 1 regulatory subunit 15A [Source:HGNC Symbol;Acc:HGNC:14375]","Small"
"ENSG00000167261",0.0347430102061681,"DPEP2","dipeptidase 2 [Source:HGNC Symbol;Acc:HGNC:23028]","Small"
"ENSG00000136630",0.0347273866484393,"HLX","H2.0 like homeobox [Source:HGNC Symbol;Acc:HGNC:4978]","Small"
"ENSG00000158321",0.0346964103070518,"AUTS2","activator of transcription and developmental regulator AUTS2 [Source:HGNC Symbol;Acc:HGNC:14262]","Small"
"ENSG00000176490",0.0346565447435013,"DIRAS1","DIRAS family GTPase 1 [Source:HGNC Symbol;Acc:HGNC:19127]","Small"
"ENSG00000111652",0.0346261208576998,"COPS7A","COP9 signalosome subunit 7A [Source:HGNC Symbol;Acc:HGNC:16758]","Small"
"ENSG00000164342",0.0346218211752786,"TLR3","toll like receptor 3 [Source:HGNC Symbol;Acc:HGNC:11849]","Small"
"ENSG00000163110",0.034590109123312,"PDLIM5","PDZ and LIM domain 5 [Source:HGNC Symbol;Acc:HGNC:17468]","Small"
"ENSG00000059377",0.0345792233661779,"TBXAS1","thromboxane A synthase 1 [Source:HGNC Symbol;Acc:HGNC:11609]","Small"
"ENSG00000217527",0.0345419818796544,"RPS16P5","ribosomal protein S16 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:36183]","Small"
"ENSG00000151012",0.0345242811820918,"SLC7A11","solute carrier family 7 member 11 [Source:HGNC Symbol;Acc:HGNC:11059]","Small"
"ENSG00000151948",0.0344984750126515,"GLT1D1","glycosyltransferase 1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26483]","Small"
